filename,label,writer_id,folder,source_relative,simple_relative,full_relative,fixed_simple_relative,fixed_full_relative,full_roi_valid,full_foreground_pixels,full_threshold,full_roi_left,full_roi_top,full_roi_right,full_roi_bottom
m8_0_05.png,0,m8,0,0/m8_0_05.png,processed_simple/0/m8_0_05.pgm,processed_full/0/m8_0_05.pgm,fixed_input/simple/0/m8_0_05.txt,fixed_input/full/0/m8_0_05.txt,1,3835,116,121,69,212,203
m8_1_02.png,1,m8,1,1/m8_1_02.png,processed_simple/1/m8_1_02.pgm,processed_full/1/m8_1_02.pgm,fixed_input/simple/1/m8_1_02.txt,fixed_input/full/1/m8_1_02.txt,1,1508,111,153,67,189,198
m8_1_03.png,1,m8,1,1/m8_1_03.png,processed_simple/1/m8_1_03.pgm,processed_full/1/m8_1_03.pgm,fixed_input/simple/1/m8_1_03.txt,fixed_input/full/1/m8_1_03.txt,1,2697,113,137,64,201,206
m8_1_04.png,1,m8,1,1/m8_1_04.png,processed_simple/1/m8_1_04.pgm,processed_full/1/m8_1_04.pgm,fixed_input/simple/1/m8_1_04.txt,fixed_input/full/1/m8_1_04.txt,1,2216,114,59,56,185,270
m8_1_05.png,1,m8,1,1/m8_1_05.png,processed_simple/1/m8_1_05.pgm,processed_full/1/m8_1_05.pgm,fixed_input/simple/1/m8_1_05.txt,fixed_input/full/1/m8_1_05.txt,1,1798,112,162,64,182,211
m8_2_02.png,2,m8,2,2/m8_2_02.png,processed_simple/2/m8_2_02.pgm,processed_full/2/m8_2_02.pgm,fixed_input/simple/2/m8_2_02.txt,fixed_input/full/2/m8_2_02.txt,1,2849,120,117,76,223,188
m8_2_03.png,2,m8,2,2/m8_2_03.png,processed_simple/2/m8_2_03.pgm,processed_full/2/m8_2_03.pgm,fixed_input/simple/2/m8_2_03.txt,fixed_input/full/2/m8_2_03.txt,1,3516,116,110,56,225,215
m8_2_04.png,2,m8,2,2/m8_2_04.png,processed_simple/2/m8_2_04.pgm,processed_full/2/m8_2_04.pgm,fixed_input/simple/2/m8_2_04.txt,fixed_input/full/2/m8_2_04.txt,1,3416,117,101,80,234,190
m8_2_05.png,2,m8,2,2/m8_2_05.png,processed_simple/2/m8_2_05.pgm,processed_full/2/m8_2_05.pgm,fixed_input/simple/2/m8_2_05.txt,fixed_input/full/2/m8_2_05.txt,1,3713,113,112,70,239,192
m8_3_02.png,3,m8,3,3/m8_3_02.png,processed_simple/3/m8_3_02.pgm,processed_full/3/m8_3_02.pgm,fixed_input/simple/3/m8_3_02.txt,fixed_input/full/3/m8_3_02.txt,1,4166,121,112,49,212,214
m8_3_03.png,3,m8,3,3/m8_3_03.png,processed_simple/3/m8_3_03.pgm,processed_full/3/m8_3_03.pgm,fixed_input/simple/3/m8_3_03.txt,fixed_input/full/3/m8_3_03.txt,1,3740,120,115,4,203,219
m8_3_04.png,3,m8,3,3/m8_3_04.png,processed_simple/3/m8_3_04.pgm,processed_full/3/m8_3_04.pgm,fixed_input/simple/3/m8_3_04.txt,fixed_input/full/3/m8_3_04.txt,1,3734,120,133,49,213,218
m8_3_05.png,3,m8,3,3/m8_3_05.png,processed_simple/3/m8_3_05.pgm,processed_full/3/m8_3_05.pgm,fixed_input/simple/3/m8_3_05.txt,fixed_input/full/3/m8_3_05.txt,1,3945,122,116,58,212,208
m8_4_02.png,4,m8,4,4/m8_4_02.png,processed_simple/4/m8_4_02.pgm,processed_full/4/m8_4_02.pgm,fixed_input/simple/4/m8_4_02.txt,fixed_input/full/4/m8_4_02.txt,1,4535,120,92,49,232,234
m8_4_03.png,4,m8,4,4/m8_4_03.png,processed_simple/4/m8_4_03.pgm,processed_full/4/m8_4_03.pgm,fixed_input/simple/4/m8_4_03.txt,fixed_input/full/4/m8_4_03.txt,1,4726,124,109,36,225,240
m8_4_04.png,4,m8,4,4/m8_4_04.png,processed_simple/4/m8_4_04.pgm,processed_full/4/m8_4_04.pgm,fixed_input/simple/4/m8_4_04.txt,fixed_input/full/4/m8_4_04.txt,1,4354,119,100,47,232,221
m8_4_05.png,4,m8,4,4/m8_4_05.png,processed_simple/4/m8_4_05.pgm,processed_full/4/m8_4_05.pgm,fixed_input/simple/4/m8_4_05.txt,fixed_input/full/4/m8_4_05.txt,1,4459,117,105,44,233,226
m8_5_02.png,5,m8,5,5/m8_5_02.png,processed_simple/5/m8_5_02.pgm,processed_full/5/m8_5_02.pgm,fixed_input/simple/5/m8_5_02.txt,fixed_input/full/5/m8_5_02.txt,1,4016,119,102,55,228,214
m8_5_03.png,5,m8,5,5/m8_5_03.png,processed_simple/5/m8_5_03.pgm,processed_full/5/m8_5_03.pgm,fixed_input/simple/5/m8_5_03.txt,fixed_input/full/5/m8_5_03.txt,1,3711,120,127,59,214,213
m8_5_04.png,5,m8,5,5/m8_5_04.png,processed_simple/5/m8_5_04.pgm,processed_full/5/m8_5_04.pgm,fixed_input/simple/5/m8_5_04.txt,fixed_input/full/5/m8_5_04.txt,1,3599,119,104,62,237,208
m8_5_05.png,5,m8,5,5/m8_5_05.png,processed_simple/5/m8_5_05.pgm,processed_full/5/m8_5_05.pgm,fixed_input/simple/5/m8_5_05.txt,fixed_input/full/5/m8_5_05.txt,1,3763,111,98,55,244,205
m8_6_02.png,6,m8,6,6/m8_6_02.png,processed_simple/6/m8_6_02.pgm,processed_full/6/m8_6_02.pgm,fixed_input/simple/6/m8_6_02.txt,fixed_input/full/6/m8_6_02.txt,1,4080,122,124,42,219,223
m8_6_03.png,6,m8,6,6/m8_6_03.png,processed_simple/6/m8_6_03.pgm,processed_full/6/m8_6_03.pgm,fixed_input/simple/6/m8_6_03.txt,fixed_input/full/6/m8_6_03.txt,1,4077,123,116,45,223,211
m8_6_04.png,6,m8,6,6/m8_6_04.png,processed_simple/6/m8_6_04.pgm,processed_full/6/m8_6_04.pgm,fixed_input/simple/6/m8_6_04.txt,fixed_input/full/6/m8_6_04.txt,1,3617,116,130,52,208,210
m8_6_05.png,6,m8,6,6/m8_6_05.png,processed_simple/6/m8_6_05.pgm,processed_full/6/m8_6_05.pgm,fixed_input/simple/6/m8_6_05.txt,fixed_input/full/6/m8_6_05.txt,1,4011,117,126,39,217,218
m8_7_02.png,7,m8,7,7/m8_7_02.png,processed_simple/7/m8_7_02.pgm,processed_full/7/m8_7_02.pgm,fixed_input/simple/7/m8_7_02.txt,fixed_input/full/7/m8_7_02.txt,1,2872,114,124,47,206,217
m8_7_03.png,7,m8,7,7/m8_7_03.png,processed_simple/7/m8_7_03.pgm,processed_full/7/m8_7_03.pgm,fixed_input/simple/7/m8_7_03.txt,fixed_input/full/7/m8_7_03.txt,1,2858,116,131,48,217,220
m8_7_04.png,7,m8,7,7/m8_7_04.png,processed_simple/7/m8_7_04.pgm,processed_full/7/m8_7_04.pgm,fixed_input/simple/7/m8_7_04.txt,fixed_input/full/7/m8_7_04.txt,1,3435,116,130,24,211,243
m8_7_05.png,7,m8,7,7/m8_7_05.png,processed_simple/7/m8_7_05.pgm,processed_full/7/m8_7_05.pgm,fixed_input/simple/7/m8_7_05.txt,fixed_input/full/7/m8_7_05.txt,1,2415,113,129,60,195,212
m8_8_02.png,8,m8,8,8/m8_8_02.png,processed_simple/8/m8_8_02.pgm,processed_full/8/m8_8_02.pgm,fixed_input/simple/8/m8_8_02.txt,fixed_input/full/8/m8_8_02.txt,1,4629,120,128,60,204,206
m8_8_03.png,8,m8,8,8/m8_8_03.png,processed_simple/8/m8_8_03.pgm,processed_full/8/m8_8_03.pgm,fixed_input/simple/8/m8_8_03.txt,fixed_input/full/8/m8_8_03.txt,1,5479,118,125,46,311,212
m8_8_04.png,8,m8,8,8/m8_8_04.png,processed_simple/8/m8_8_04.pgm,processed_full/8/m8_8_04.pgm,fixed_input/simple/8/m8_8_04.txt,fixed_input/full/8/m8_8_04.txt,1,5423,120,120,25,339,217
m8_8_05.png,8,m8,8,8/m8_8_05.png,processed_simple/8/m8_8_05.pgm,processed_full/8/m8_8_05.pgm,fixed_input/simple/8/m8_8_05.txt,fixed_input/full/8/m8_8_05.txt,1,5250,115,126,58,215,209
m8_9_02.png,9,m8,9,9/m8_9_02.png,processed_simple/9/m8_9_02.pgm,processed_full/9/m8_9_02.pgm,fixed_input/simple/9/m8_9_02.txt,fixed_input/full/9/m8_9_02.txt,1,4355,117,136,34,214,235
m8_9_03.png,9,m8,9,9/m8_9_03.png,processed_simple/9/m8_9_03.pgm,processed_full/9/m8_9_03.pgm,fixed_input/simple/9/m8_9_03.txt,fixed_input/full/9/m8_9_03.txt,1,5071,114,126,25,202,241
m8_9_04.png,9,m8,9,9/m8_9_04.png,processed_simple/9/m8_9_04.pgm,processed_full/9/m8_9_04.pgm,fixed_input/simple/9/m8_9_04.txt,fixed_input/full/9/m8_9_04.txt,1,4249,112,132,40,203,221
m8_9_05.png,9,m8,9,9/m8_9_05.png,processed_simple/9/m8_9_05.pgm,processed_full/9/m8_9_05.pgm,fixed_input/simple/9/m8_9_05.txt,fixed_input/full/9/m8_9_05.txt,1,4714,111,126,34,206,228
m5_0_01.jpg,0,m5,0,0/m5_0_01.jpg,processed_simple/0/m5_0_01.pgm,processed_full/0/m5_0_01.pgm,fixed_input/simple/0/m5_0_01.txt,fixed_input/full/0/m5_0_01.txt,1,723,104,40,38,75,109
m5_0_02.jpg,0,m5,0,0/m5_0_02.jpg,processed_simple/0/m5_0_02.pgm,processed_full/0/m5_0_02.pgm,fixed_input/simple/0/m5_0_02.txt,fixed_input/full/0/m5_0_02.txt,1,748,106,40,38,75,109
m5_0_03.jpg,0,m5,0,0/m5_0_03.jpg,processed_simple/0/m5_0_03.pgm,processed_full/0/m5_0_03.pgm,fixed_input/simple/0/m5_0_03.txt,fixed_input/full/0/m5_0_03.txt,1,624,104,40,38,79,93
m5_0_04.jpg,0,m5,0,0/m5_0_04.jpg,processed_simple/0/m5_0_04.pgm,processed_full/0/m5_0_04.pgm,fixed_input/simple/0/m5_0_04.txt,fixed_input/full/0/m5_0_04.txt,1,714,100,40,38,80,94
m5_1_01.jpg,1,m5,1,1/m5_1_01.jpg,processed_simple/1/m5_1_01.pgm,processed_full/1/m5_1_01.pgm,fixed_input/simple/1/m5_1_01.txt,fixed_input/full/1/m5_1_01.txt,1,161,108,40,38,51,70
m5_1_02.jpg,1,m5,1,1/m5_1_02.jpg,processed_simple/1/m5_1_02.pgm,processed_full/1/m5_1_02.pgm,fixed_input/simple/1/m5_1_02.txt,fixed_input/full/1/m5_1_02.txt,1,181,107,40,38,50,75
m5_1_03.jpg,1,m5,1,1/m5_1_03.jpg,processed_simple/1/m5_1_03.pgm,processed_full/1/m5_1_03.pgm,fixed_input/simple/1/m5_1_03.txt,fixed_input/full/1/m5_1_03.txt,1,165,99,40,38,46,76
m5_1_04.jpg,1,m5,1,1/m5_1_04.jpg,processed_simple/1/m5_1_04.pgm,processed_full/1/m5_1_04.pgm,fixed_input/simple/1/m5_1_04.txt,fixed_input/full/1/m5_1_04.txt,1,223,95,41,38,48,78
m5_2_01.jpg,2,m5,2,2/m5_2_01.jpg,processed_simple/2/m5_2_01.pgm,processed_full/2/m5_2_01.pgm,fixed_input/simple/2/m5_2_01.txt,fixed_input/full/2/m5_2_01.txt,1,392,99,40,38,66,84
m5_2_02.jpg,2,m5,2,2/m5_2_02.jpg,processed_simple/2/m5_2_02.pgm,processed_full/2/m5_2_02.pgm,fixed_input/simple/2/m5_2_02.txt,fixed_input/full/2/m5_2_02.txt,1,478,95,40,38,78,88
m5_2_03.jpg,2,m5,2,2/m5_2_03.jpg,processed_simple/2/m5_2_03.pgm,processed_full/2/m5_2_03.pgm,fixed_input/simple/2/m5_2_03.txt,fixed_input/full/2/m5_2_03.txt,1,471,93,40,38,82,101
m5_2_04.jpg,2,m5,2,2/m5_2_04.jpg,processed_simple/2/m5_2_04.pgm,processed_full/2/m5_2_04.pgm,fixed_input/simple/2/m5_2_04.txt,fixed_input/full/2/m5_2_04.txt,1,698,91,40,38,81,105
m5_3_01.jpg,3,m5,3,3/m5_3_01.jpg,processed_simple/3/m5_3_01.pgm,processed_full/3/m5_3_01.pgm,fixed_input/simple/3/m5_3_01.txt,fixed_input/full/3/m5_3_01.txt,1,631,96,40,38,75,126
m5_3_02.jpg,3,m5,3,3/m5_3_02.jpg,processed_simple/3/m5_3_02.pgm,processed_full/3/m5_3_02.pgm,fixed_input/simple/3/m5_3_02.txt,fixed_input/full/3/m5_3_02.txt,1,601,95,40,38,72,120
m5_3_03.jpg,3,m5,3,3/m5_3_03.jpg,processed_simple/3/m5_3_03.pgm,processed_full/3/m5_3_03.pgm,fixed_input/simple/3/m5_3_03.txt,fixed_input/full/3/m5_3_03.txt,1,750,91,40,38,81,148
m5_3_04.jpg,3,m5,3,3/m5_3_04.jpg,processed_simple/3/m5_3_04.pgm,processed_full/3/m5_3_04.pgm,fixed_input/simple/3/m5_3_04.txt,fixed_input/full/3/m5_3_04.txt,1,712,90,40,38,81,125
m5_4_01.jpg,4,m5,4,4/m5_4_01.jpg,processed_simple/4/m5_4_01.pgm,processed_full/4/m5_4_01.pgm,fixed_input/simple/4/m5_4_01.txt,fixed_input/full/4/m5_4_01.txt,1,1044,95,40,38,101,114
m5_4_02.jpg,4,m5,4,4/m5_4_02.jpg,processed_simple/4/m5_4_02.pgm,processed_full/4/m5_4_02.pgm,fixed_input/simple/4/m5_4_02.txt,fixed_input/full/4/m5_4_02.txt,1,827,92,40,38,91,113
m5_4_03.jpg,4,m5,4,4/m5_4_03.jpg,processed_simple/4/m5_4_03.pgm,processed_full/4/m5_4_03.pgm,fixed_input/simple/4/m5_4_03.txt,fixed_input/full/4/m5_4_03.txt,1,1035,90,40,38,98,133
m5_4_04.jpg,4,m5,4,4/m5_4_04.jpg,processed_simple/4/m5_4_04.pgm,processed_full/4/m5_4_04.pgm,fixed_input/simple/4/m5_4_04.txt,fixed_input/full/4/m5_4_04.txt,1,933,92,40,38,85,115
m5_5_01.jpg,5,m5,5,5/m5_5_01.jpg,processed_simple/5/m5_5_01.pgm,processed_full/5/m5_5_01.pgm,fixed_input/simple/5/m5_5_01.txt,fixed_input/full/5/m5_5_01.txt,1,785,94,40,38,93,125
m5_5_02.jpg,5,m5,5,5/m5_5_02.jpg,processed_simple/5/m5_5_02.pgm,processed_full/5/m5_5_02.pgm,fixed_input/simple/5/m5_5_02.txt,fixed_input/full/5/m5_5_02.txt,1,723,92,40,38,78,126
m5_5_03.jpg,5,m5,5,5/m5_5_03.jpg,processed_simple/5/m5_5_03.pgm,processed_full/5/m5_5_03.pgm,fixed_input/simple/5/m5_5_03.txt,fixed_input/full/5/m5_5_03.txt,1,682,90,40,38,82,101
m5_5_04.jpg,5,m5,5,5/m5_5_04.jpg,processed_simple/5/m5_5_04.pgm,processed_full/5/m5_5_04.pgm,fixed_input/simple/5/m5_5_04.txt,fixed_input/full/5/m5_5_04.txt,1,695,91,40,38,77,116
m5_6_01.jpg,6,m5,6,6/m5_6_01.jpg,processed_simple/6/m5_6_01.pgm,processed_full/6/m5_6_01.pgm,fixed_input/simple/6/m5_6_01.txt,fixed_input/full/6/m5_6_01.txt,1,991,90,40,38,78,139
m5_6_02.jpg,6,m5,6,6/m5_6_02.jpg,processed_simple/6/m5_6_02.pgm,processed_full/6/m5_6_02.pgm,fixed_input/simple/6/m5_6_02.txt,fixed_input/full/6/m5_6_02.txt,1,1111,91,32,38,83,139
m5_6_03.jpg,6,m5,6,6/m5_6_03.jpg,processed_simple/6/m5_6_03.pgm,processed_full/6/m5_6_03.pgm,fixed_input/simple/6/m5_6_03.txt,fixed_input/full/6/m5_6_03.txt,1,1118,91,40,38,76,151
m5_6_04.jpg,6,m5,6,6/m5_6_04.jpg,processed_simple/6/m5_6_04.pgm,processed_full/6/m5_6_04.pgm,fixed_input/simple/6/m5_6_04.txt,fixed_input/full/6/m5_6_04.txt,1,854,90,16,38,73,127
m5_7_01.jpg,7,m5,7,7/m5_7_01.jpg,processed_simple/7/m5_7_01.pgm,processed_full/7/m5_7_01.pgm,fixed_input/simple/7/m5_7_01.txt,fixed_input/full/7/m5_7_01.txt,1,552,89,41,38,76,108
m5_7_02.jpg,7,m5,7,7/m5_7_02.jpg,processed_simple/7/m5_7_02.pgm,processed_full/7/m5_7_02.pgm,fixed_input/simple/7/m5_7_02.txt,fixed_input/full/7/m5_7_02.txt,1,586,91,41,38,79,107
m5_7_03.jpg,7,m5,7,7/m5_7_03.jpg,processed_simple/7/m5_7_03.pgm,processed_full/7/m5_7_03.pgm,fixed_input/simple/7/m5_7_03.txt,fixed_input/full/7/m5_7_03.txt,1,555,91,41,38,72,109
m5_7_04.jpg,7,m5,7,7/m5_7_04.jpg,processed_simple/7/m5_7_04.pgm,processed_full/7/m5_7_04.pgm,fixed_input/simple/7/m5_7_04.txt,fixed_input/full/7/m5_7_04.txt,1,507,89,40,38,71,109
m5_8_01.jpg,8,m5,8,8/m5_8_01.jpg,processed_simple/8/m5_8_01.pgm,processed_full/8/m5_8_01.pgm,fixed_input/simple/8/m5_8_01.txt,fixed_input/full/8/m5_8_01.txt,1,892,85,40,39,74,120
m5_8_02.jpg,8,m5,8,8/m5_8_02.jpg,processed_simple/8/m5_8_02.pgm,processed_full/8/m5_8_02.pgm,fixed_input/simple/8/m5_8_02.txt,fixed_input/full/8/m5_8_02.txt,1,974,89,40,38,70,120
m5_8_03.jpg,8,m5,8,8/m5_8_03.jpg,processed_simple/8/m5_8_03.pgm,processed_full/8/m5_8_03.pgm,fixed_input/simple/8/m5_8_03.txt,fixed_input/full/8/m5_8_03.txt,1,801,92,40,38,69,108
m5_8_04.jpg,8,m5,8,8/m5_8_04.jpg,processed_simple/8/m5_8_04.pgm,processed_full/8/m5_8_04.pgm,fixed_input/simple/8/m5_8_04.txt,fixed_input/full/8/m5_8_04.txt,1,920,90,40,38,77,112
m5_9_01.jpg,9,m5,9,9/m5_9_01.jpg,processed_simple/9/m5_9_01.pgm,processed_full/9/m5_9_01.pgm,fixed_input/simple/9/m5_9_01.txt,fixed_input/full/9/m5_9_01.txt,1,1177,82,41,38,77,154
m5_9_02.jpg,9,m5,9,9/m5_9_02.jpg,processed_simple/9/m5_9_02.pgm,processed_full/9/m5_9_02.pgm,fixed_input/simple/9/m5_9_02.txt,fixed_input/full/9/m5_9_02.txt,1,961,88,40,39,76,141
m5_9_03.jpg,9,m5,9,9/m5_9_03.jpg,processed_simple/9/m5_9_03.pgm,processed_full/9/m5_9_03.pgm,fixed_input/simple/9/m5_9_03.txt,fixed_input/full/9/m5_9_03.txt,1,1182,92,40,39,78,155
m5_9_04.jpg,9,m5,9,9/m5_9_04.jpg,processed_simple/9/m5_9_04.pgm,processed_full/9/m5_9_04.pgm,fixed_input/simple/9/m5_9_04.txt,fixed_input/full/9/m5_9_04.txt,1,1304,92,40,38,81,161
