index,label,pred,logit0,logit1,logit2,logit3,logit4,logit5,logit6,logit7,logit8,logit9
2085,2,2,-2.98443842,-0.731738567,16.4132996,1.62071407,-18.7181625,-13.527195,-10.1732016,0.955006421,5.08145094,-8.04538822
2086,3,3,-17.928688,-6.58290863,-4.1518178,18.3232918,-10.2095594,-1.28390646,-20.9873142,0.319542974,3.77028775,6.37669897
2087,0,0,14.3989544,-12.8061504,-0.520128787,-5.43815517,-8.69034195,-4.96622658,-0.0140453959,-7.73400021,-2.26997352,-2.85663414
2088,9,9,-10.8333244,-12.820159,-4.09749985,0.556302488,4.58069515,0.0442185774,-14.4184723,0.251835495,-1.30475199,13.1160212
2089,9,9,-13.2979727,-4.29645491,-5.5753746,-1.16065562,7.01606941,-0.602125287,-15.0029774,-1.26521146,-1.76565385,12.1754026
2090,4,4,-10.7978287,1.31706131,-4.34335423,-2.69966054,7.51696777,-3.30155182,-9.91616726,0.676736712,-3.92817879,1.25286937
2091,7,7,-8.02637672,-6.60868549,-3.17113161,2.46435857,-5.46844101,-2.29277253,-15.7367125,14.4394884,-6.86790752,3.00722575
2092,2,2,-2.10947299,0.737201154,17.3272572,0.510973692,-13.3397245,-13.1547966,-9.33309269,0.679771066,0.786819398,-10.5708475
2093,8,8,-1.01288867,1.02271903,1.71486533,-2.87554479,-0.271351695,-7.88938856,-7.45840311,-2.51131487,3.50670004,-2.87491202
2094,4,4,-11.7230902,-1.77669239,-6.64246178,-5.77046919,13.8970375,-4.66261864,-13.1936111,-0.192997128,-1.34244311,5.00471735
2095,7,7,-10.8134575,-2.65299201,3.82903004,7.39650011,-6.34531593,-8.88485813,-23.1017818,13.3171968,-4.59629774,0.211722866
2096,0,0,13.639185,-10.748704,-1.62335229,-4.9084053,-7.71271801,-2.75320959,-2.87448478,-6.90449524,-5.7711339,0.150767952
2097,6,6,1.71138394,-9.83370209,-7.01323175,-5.76565599,-4.1399374,2.8909297,13.1230116,-11.3854103,1.29793513,-5.70129824
2098,2,2,4.9155159,-6.87996578,5.94862795,-1.42724967,-8.44370365,-2.55464506,-6.76769638,-2.37701321,-0.797261,-0.51125443
2099,8,8,-14.1093054,-8.42084217,-3.76369286,4.90562534,-4.55613565,2.66857123,-4.60222435,-4.69163847,12.7895699,0.531297982
2100,5,5,-12.4394073,-8.36035919,-8.36695862,3.54750323,-8.52350235,14.4928741,-3.79828835,-10.6382589,3.08298278,4.61393833
2101,2,2,-6.07990456,1.37855339,17.6294117,6.57210588,-17.698761,-15.5400591,-15.046154,3.65844631,1.82472551,-11.1153288
2102,8,8,-1.98887205,-8.78147125,0.272673339,-1.23871338,-7.85273123,-0.943864167,-1.53049886,-4.99764919,13.0262957,-0.210320488
2103,5,5,-11.3032341,-8.13366222,-9.03361225,1.77650344,-9.1906538,15.3029699,-5.11531925,-8.89707565,4.95840025,4.20281506
2104,7,7,-2.31536841,-4.78283262,-0.332958341,0.754866004,-8.38221264,-3.94341588,-16.1418991,10.5029097,-4.54101324,2.85911536
2105,3,3,-14.8433704,-5.79967928,-12.2687683,17.8571224,-5.75629711,4.44590998,-15.0762358,-7.10648537,4.46145821,4.49624872
2106,0,0,9.98943233,-10.6430111,-0.947165906,-0.811960995,-6.58442688,-7.06771946,-4.55086374,-3.07316136,-0.676153541,-1.04471171
2107,8,8,1.78542888,-15.287405,0.0804669335,0.488055021,-9.1952219,-0.888893366,-0.744805098,-7.93864298,10.6495838,-0.02912011
2108,2,2,-2.23356009,-2.79457664,17.8895607,5.18262053,-22.6064568,-15.5240927,-13.1372757,0.709265172,5.25019932,-9.25820065
2109,3,3,-8.60094738,-4.06210995,2.62918091,4.17913723,-2.46071672,-0.974917889,-9.30316353,1.59074879,2.33816767,0.395183861
2110,2,2,-2.55927706,-2.60886788,16.0607738,-0.0988199264,-12.5471811,-11.2547636,-6.97149897,-4.20937634,7.94352818,-10.6727219
2111,8,8,-7.38848209,-11.1975193,2.49158239,5.85539532,-14.7875233,-2.54275084,-5.09981012,-6.40225983,18.5277958,-2.5350194
2112,2,2,-3.14848995,1.9642663,15.2460575,-1.92605519,-6.36747694,-9.71153736,-7.38017559,-0.0898889229,-0.125997409,-11.9514532
2113,5,5,-14.0611668,-3.6374836,-9.57609653,8.72111607,-8.31611633,11.8327179,-3.81237054,-11.9436598,3.38950014,-0.7131145
2114,5,5,-11.5965748,-6.67058372,-11.8675108,3.40423751,-6.56011915,16.3299389,-5.88234901,-9.83451653,-1.27006483,6.11966753
2115,7,7,-2.76177907,-7.21100855,-10.1470308,-6.65886497,-3.55273747,-1.83757257,-12.9444408,16.3048611,-5.45560694,0.691947401
2116,6,6,-0.11056482,-8.59036636,-4.25255299,-7.72264671,-5.85266209,4.08159733,11.7851667,-15.1130571,6.48081827,-9.76734543
2117,4,4,-4.56474495,-3.90475345,-4.27123165,-8.77428627,13.082839,-2.6025629,-1.90373492,-1.25019777,-6.1426115,-5.84627104
2118,6,0,3.05603147,-4.13219404,-6.2662468,-5.41781282,1.43748975,-1.10203207,2.5850358,-4.41140938,-2.17414641,-3.47121787
2119,8,8,-6.02091217,-5.41530037,-5.32933331,-0.62750262,-0.0949941352,-3.42473817,-5.38264656,-8.69031334,13.9536657,0.433961898
2120,4,4,-6.72470331,-2.08943152,-2.00796843,-7.90720129,16.315136,-5.85217524,-7.54655409,-0.401026011,-6.67078733,-5.52831984
2121,8,8,-5.351789,-5.8505621,-6.44221067,-2.73067331,-7.01565599,2.85452461,-0.243317991,-8.22930527,10.1692572,1.70269275
2122,2,2,-4.06405497,5.17471933,14.8570862,-1.35706592,-8.04867649,-9.91840076,-11.1838493,4.69184113,-5.30202627,-11.5540972
2123,7,7,-4.88499641,-3.15365839,-1.96809065,2.4698925,-1.59833646,-7.96247911,-16.2402573,7.98811436,-1.06617081,4.22385073
2124,4,4,-5.81773567,-2.59411263,-1.01655996,-11.9501991,16.9725113,-7.32374573,-7.52970314,-2.93679929,-4.34526825,-5.04644442
2125,5,5,-8.87072849,-7.09135675,-7.1276865,-2.59949708,0.147077441,8.34204388,-3.47898865,-3.11520886,-1.18945527,5.64661789
2126,2,2,-6.125072,4.10146856,15.2571592,4.17509699,-9.64357758,-12.7944317,-11.7853317,2.23180509,-1.30008471,-12.2678728
2127,0,0,11.4359083,-6.50796366,0.567921698,-7.67642736,-8.69361782,-3.40116167,2.86715412,-8.20862961,-2.53110075,-8.11789513
2128,3,3,-12.6396513,-2.90094137,-8.347682,16.3350964,-8.4505043,1.09356177,-16.7381916,-2.36101675,-0.105422281,5.18390131
2129,9,8,-5.41805744,-11.3093796,2.47038507,2.80914879,0.443903983,-2.76986074,-8.96192646,-1.97425783,5.25414133,1.46041024
2130,4,9,-9.95255756,-7.55432749,-8.31103134,-2.94139361,8.9645853,-4.95252132,-14.4723358,-0.366515607,1.92182171,12.0378332
2131,6,6,2.65037084,-6.03717566,-5.46323347,-5.58894873,-1.72190368,2.02437377,8.18680382,-8.69012451,0.19149226,-4.49392462
2132,7,7,-6.57188892,-2.0242486,-4.81770468,1.56186104,-3.3602376,-5.59235001,-15.291481,10.6985168,-0.64858979,3.13463187
2133,2,2,-1.72438395,0.59963268,15.0899067,1.05312955,-16.4227772,-13.2161636,-8.30819988,0.499258608,2.37794352,-9.20791054
2134,5,5,-6.50027514,-8.68038654,-8.5241518,0.561958492,-2.63331342,10.4009819,-4.48240709,-1.17271137,0.53707689,2.2708683
2135,6,1,-1.85338378,3.35878634,-2.38854551,-6.28145742,-1.50601649,-1.38223052,1.1592387,-4.19633484,2.06116986,-5.84768867
2136,1,1,-10.1700726,10.8309336,-3.6669426,-5.12404394,3.29646516,-5.42168474,-11.2290888,-1.60979962,-1.08331168,-1.76898158
2137,1,1,-2.85084081,9.26836205,-4.33888769,-9.1805315,1.71782339,-4.38298321,-4.94724083,-1.05465269,-1.99185777,-4.81858349
2138,2,2,-4.45422745,-2.76428914,12.4930687,5.79978848,-18.4062843,-11.5793514,-13.3255024,0.401093632,7.67146635,-5.50696993
2139,3,3,-19.588974,-2.65150571,-10.2112246,21.235733,-5.41370678,3.7285471,-15.8126717,-4.13436651,1.54971004,1.13202775
2140,6,6,1.80468166,-10.7047443,-11.1493673,-8.07523155,-0.425523639,3.55166197,14.2538223,-8.10920238,-2.83830905,-9.35577583
2141,7,7,-9.54718971,-2.01619697,-1.79505765,3.72097754,-5.0319438,-7.56577635,-20.3716564,13.2687006,-3.15090799,3.04640198
2142,8,8,-6.13969851,-9.93953228,0.157265484,4.79252005,-6.88746071,-4.3816452,-0.822376311,-7.56853676,14.711359,-2.69283748
2143,7,7,-4.73399639,-2.07631373,3.02959871,4.25267363,-10.4859476,-9.91290474,-18.1036911,8.61401653,0.440909028,1.0299288
2144,6,6,3.53840995,-9.90315533,-9.20285416,-7.69780254,-2.39895272,3.61419797,12.7797508,-8.48322105,-2.59515285,-8.2655859
2145,4,4,0.634247065,-13.3822594,1.74179077,-7.1146965,9.4788456,-6.61392355,2.69512987,-7.60179281,-0.238032609,-7.02078676
2146,8,8,-5.26431847,-10.4028397,0.262026936,3.78149962,-8.73000908,-5.58035278,-7.84917164,-6.3663497,16.9553757,2.18152308
2147,9,9,-9.16728306,-9.63770008,-4.78243876,1.27965736,4.47824478,-4.98593903,-16.5818806,1.6408236,1.54018438,12.5917892
2148,4,4,-5.312325,-7.7050786,0.444958746,-2.41086578,9.07731724,-2.43427896,-8.79236698,-2.77872729,-3.99192381,5.73004389
2149,8,8,-3.4435091,-8.63136959,-0.998319566,4.51308155,-10.0487471,-5.98048735,-11.0446405,-0.760202408,12.546381,4.41943741
2150,6,6,-2.51983833,-10.5586357,-5.36760187,-5.87763357,-1.30166125,3.8449893,13.604908,-15.6799736,3.47063041,-9.29310036
2151,3,3,-17.0274487,-0.755929232,-7.00299931,16.8535824,-4.69593525,4.37300777,-7.67520332,-6.36345768,-0.204521224,-7.56223249
2152,8,8,-3.40714502,-8.44892597,-2.76526737,1.16488516,-10.3347683,-0.355653465,-4.33786726,-6.48953104,14.2239656,0.651696861
2153,3,3,-14.5633621,-9.15773296,-11.0630178,17.7256603,-5.36441469,8.10320568,-10.1742735,-5.80297136,-0.139732063,2.41999507
2154,1,1,-3.2985642,10.2237444,-4.05204773,-8.07430458,0.913129866,-6.40753174,-6.96934891,-0.876618326,-2.28533316,-5.21904325
2155,0,0,10.431942,-7.80411577,0.507851601,-7.72462225,-2.89566898,-4.358531,4.04355669,-9.5498209,-3.05452228,-3.88606238
2156,6,6,3.6573441,-14.4135094,-9.15777302,-5.28062868,-2.78423119,3.82560372,14.6579037,-13.7333164,-1.1236639,-6.60007286
2157,2,2,-6.35462189,3.96267176,14.9036036,2.16778708,-9.73934555,-14.7200642,-11.4823809,2.27496696,2.86464262,-11.1931782
2158,2,2,-2.84338689,3.01032615,16.0851078,-1.19133031,-9.44023037,-12.2427626,-12.8975439,5.21292925,-3.52950263,-10.4868679
2159,5,5,-5.73873949,-4.5034256,-6.23999977,0.0258554071,-10.1381588,12.6536722,-4.80953264,-4.83909273,3.45513844,-0.481448203
2160,6,6,-1.0009762,-6.6399188,-1.74623358,-5.17166805,-0.808504105,0.621782899,11.2937346,-12.7299919,1.52720416,-10.5131655
2161,9,9,-11.6157322,-11.8712921,-4.37052965,1.44912803,9.39221191,-1.42698658,-15.0601997,1.66807294,-2.96245503,10.4479351
2162,5,5,-5.02115107,-13.8293343,-9.06268883,4.84680128,-7.0712595,10.0379295,-1.38543987,-9.35732555,4.65391636,2.29165316
2163,8,8,-6.85184765,-8.491292,0.561783552,4.11535454,-10.0997257,-3.59682178,-4.55510855,-6.67828798,17.5159683,-2.7454505
2164,1,1,-4.46118212,8.71773529,-3.81512523,-6.74377871,1.64376163,-4.3383441,-5.66531849,-1.16345513,-1.1562475,-3.00137186
2165,4,4,-8.31625652,-2.2991817,-5.0183959,-12.7901068,18.1963234,-6.64661694,-10.3665466,-1.14005125,-5.47740841,1.40229821
2166,1,1,-10.2006502,9.04062843,-4.50325489,-2.68060493,1.6991322,-3.94386458,-11.4083614,-1.6711669,0.242571682,-0.756890357
2167,7,7,-5.43666458,-6.0728426,-3.56644058,1.57726622,-2.74377537,-6.00280285,-18.0165558,12.0309563,-1.18275928,4.64016914
2168,8,8,-6.86153364,-4.95739031,6.94586754,2.38782072,-7.19227552,-6.11482334,-5.42192221,-4.35728359,11.8889742,-4.462533
2169,4,4,-11.8188505,-5.75211143,-3.90261483,-3.57050943,11.5739937,-1.8704468,-10.1348667,2.00507212,-2.52352428,3.86634231
2170,6,6,0.0514578447,-14.2904377,-4.11974621,-8.85008526,-1.82632089,2.61202526,17.692215,-11.8818207,1.10965204,-13.4441833
2171,1,1,-6.19599152,8.18272018,-3.63551569,-5.49427509,2.70971966,-3.69490361,-7.04742527,-1.51119149,-0.662131429,-1.60745561
2172,8,8,-7.18770647,-10.2136993,-4.35795355,2.54417229,-7.06610918,-1.40425849,-3.38075948,-8.85419369,19.3478069,-1.3939271
2173,4,4,-13.1153069,-0.59157294,-8.61241627,-11.8568687,18.248558,-1.35887647,-8.54961205,-2.81193137,-3.55596375,0.775896847
2174,3,3,-10.2886114,-2.74528241,-6.15317822,11.9073858,-6.42323256,5.78940964,-9.59237957,-2.49876046,-4.03926134,0.278592974
2175,1,1,-4.31001329,6.09419632,-3.60083604,-4.65791559,2.00631928,-4.01526356,-5.21333551,-0.39542529,-1.30705988,-1.63004196
2176,2,2,-2.74608493,-1.20522451,11.8163137,0.72196418,-1.37909198,-6.9912796,-5.46957397,-2.19492984,-3.71186233,-10.1627064
2177,8,8,-4.07725906,-8.37635326,5.01523209,1.4607507,-7.30263233,-4.92963648,-0.237055942,-4.80756712,13.2597466,-6.32006025
2178,0,0,11.6890392,-10.8643169,1.62353253,-5.35669088,-6.03030491,-7.4589138,-2.86368084,-4.81570864,-1.96843529,-0.421701401
2179,8,8,-7.78543997,-6.98472261,4.85486364,7.96335411,-16.7512589,-3.2801125,-11.3370733,-3.47246337,13.5243902,-1.38900208
2180,5,5,-10.051424,-5.67577696,-8.92459297,4.22956419,-6.68278217,13.5116129,-4.92303801,-7.18148613,-2.6753993,3.10029006
2181,9,9,-4.63802195,-11.5865326,-2.89017987,-1.09392571,4.07125044,-2.49157071,-12.5818787,1.43329108,-2.88075733,11.4021988
2182,1,1,-11.5685577,11.7168674,5.72193623,4.50507975,-11.9972582,-7.01854563,-17.7834778,4.95068789,-2.46735382,-8.81633949
2183,4,4,-3.12264132,-8.79952717,0.0709892362,-3.73691368,11.0888262,-5.56639957,-1.22631395,-4.3354497,-4.53033113,-3.55847001
2184,2,2,-6.84115171,6.19511747,15.1396208,1.85522377,-4.42803955,-14.6737919,-11.1996489,1.26213849,-1.83649516,-16.0793247
2185,0,0,4.42559433,-1.09817803,-1.3573277,-6.41631746,-6.50615215,-0.0165713783,1.10749328,-2.75263071,0.143096864,-5.61040449
2186,2,2,2.88376927,-8.62524319,8.69307518,-0.0155316265,-3.46629357,-5.22421646,-4.24529028,-3.84759283,1.0646472,-3.15267992
2187,7,7,-7.37731552,-2.44368386,-0.763308108,3.7862618,-7.51712275,-9.74500847,-21.7844257,14.5873165,-3.44188094,1.84202302
2188,0,0,9.96170998,-10.8306246,-4.29965115,-4.43934584,-13.4561634,2.84539127,1.41931403,-5.12118721,0.944960713,-4.94152784
2189,9,9,-5.03420258,1.58202314,-6.91844749,-5.18920326,0.854218364,-3.60850263,-11.2271833,-0.171978608,3.06326246,4.68622446
2190,0,0,10.8881693,-4.970541,1.06516063,-7.96296883,-8.98406124,-3.341995,-0.839784205,-4.56388569,-3.99178123,-6.33197355
2191,2,2,-3.336766,-3.40542769,17.6877937,2.90308261,-16.6030331,-13.0772209,-10.6220531,0.081916146,6.35996342,-8.98889351
2192,5,5,-5.63869381,-5.33152914,-8.1880064,2.82585096,-9.69266701,12.0400972,-3.63412738,-8.53659058,0.445228428,0.74377811
2193,7,7,-6.63375711,-5.52240992,1.50621879,3.45845675,-8.99565887,-5.88167095,-20.1614265,11.1538868,0.642741621,1.1647743
2194,6,6,1.95140326,-6.19017887,-4.96868229,-7.63756609,-1.56166077,2.45574069,10.9790792,-13.6507587,-1.12631559,-8.07433796
2195,7,7,-1.71304715,-8.17073631,-0.159236297,1.37942803,-5.92533731,-4.11232376,-10.5872431,6.55045986,3.9092052,2.24648499
2196,9,9,-8.43479347,-10.2895412,-7.07392597,0.454107583,2.6960814,0.308993071,-11.9351664,-1.7126838,-0.142661586,13.7235928
2197,4,4,-5.95925379,-0.704312682,-1.54871893,-4.69570446,11.1404171,-6.5936861,-4.15092707,-0.738335133,-3.61279225,-7.71415854
2198,2,2,-3.35815549,3.47285724,10.7026949,-3.31306124,-2.38196754,-11.8156748,-11.6940165,4.09793377,-0.163413987,-7.32462931
2199,6,6,0.40963608,-8.85366631,-3.27668595,-5.89081907,-3.27633929,2.2314539,11.018611,-13.6090937,3.74273419,-8.89044189
2200,2,2,-0.800622463,-0.783932805,9.02034378,-1.33023214,0.70457083,-10.8176842,-0.806657851,-5.43842459,-3.2274847,-15.4097176
2201,4,4,-13.8536634,-5.56380415,-1.447698,-2.05036831,16.7582493,-3.77276564,-13.8775444,2.13544011,-4.456635,1.01732576
2202,4,4,-8.45736599,0.281597853,-2.9523468,-6.88828373,14.2801485,-7.25129986,-8.91806984,1.30497074,-2.31862426,-5.04887533
2203,8,8,-7.75138807,-9.88423443,-1.12771845,7.23540974,-9.26047516,-2.44614196,-5.42998409,-6.63087988,14.0695906,1.27190995
2204,0,0,8.19983006,-4.53190565,-4.40018082,-5.49080515,-9.35618591,-1.04004955,-3.14396167,0.0010249042,-1.16731369,-4.12845612
2205,4,4,-2.94875979,-3.50948858,-4.26644611,-6.07022381,9.79848957,-5.78348351,-5.44327641,1.29420817,-3.54519153,-2.81624913
2206,4,4,-8.69705009,-1.36542583,-2.73441124,-5.29880667,12.7745857,-2.12589359,-6.20493412,-0.141812056,-3.72829175,-3.2425096
2207,5,5,-10.5926895,-11.283206,-8.58301353,-1.43098831,-5.60050249,15.826067,-4.18353415,-9.8235569,2.95125985,6.77052784
2208,8,8,-5.01536179,-5.81960726,-0.668976247,3.11849189,-12.4113989,-1.86299002,-6.85581064,-4.72774124,13.9454136,-0.12359678
2209,0,0,11.426878,-9.36886406,2.29612756,-6.02428102,-8.01017094,-5.79538536,-1.24107468,-5.92970562,-1.68929994,-3.97186542
2210,6,6,0.749732137,-8.25247574,-5.73619509,-3.53391004,0.373382032,1.30168617,10.3811016,-8.9180336,-1.24758542,-5.14518738
2211,8,8,-4.39731789,-10.7366076,0.239918604,3.44621778,-12.5064316,-2.93725681,-5.45319414,-6.20208693,17.2571983,0.0757397339
2212,9,9,-7.69724274,-12.070384,-4.96240425,0.0209647492,4.31869173,-4.19580936,-13.3259382,0.0533663295,3.25892806,13.1099253
2213,8,8,-8.24624062,-9.54990673,1.67266154,5.46111965,-9.96227169,-3.38251138,-9.78809071,-4.81609488,16.8018799,1.94353282
2214,5,5,-8.585783,-6.60758305,-10.470624,4.49534512,-8.82621098,14.106823,-3.86341119,-8.2851162,-0.0726339519,1.80594802
2215,6,6,2.03168249,-8.10919857,-2.04605556,-6.80523682,-6.29285431,2.38295937,10.0665274,-13.6511059,1.4848218,-4.39821863
2216,9,9,-6.66449976,-9.94767857,-2.73187709,-1.9783715,6.12043762,-2.67952561,-11.2827444,-1.61369658,-2.10221982,11.9166679
2217,0,0,12.0562878,-7.20307732,-0.242393419,-6.26847458,-9.13156605,-2.52348614,1.27427459,-6.42888641,-4.67350531,-3.39590764
2218,4,4,-14.3275156,-1.84634638,-7.52732801,-6.36647272,15.7959824,-1.79891419,-11.9006586,-0.931333005,-2.45364571,4.98361301
2219,8,8,-4.40549374,-10.9072866,2.18978429,1.5652827,-8.03931618,-3.88706565,-4.09418869,-4.75700998,15.3016014,0.953350067
2220,7,7,-6.00398016,-7.75861073,-4.33372402,3.58850837,-4.73844242,-3.62821054,-17.8922405,11.1228132,-2.52369404,6.36750555
2221,1,1,-2.69600201,8.24795437,-5.23892736,-11.3637495,-0.532439113,-3.0840826,-4.22410536,-1.63442898,0.322797865,-5.67914343
2222,3,3,-7.54735327,-1.93987072,-5.65266895,10.2181101,-7.83190298,5.17208719,-7.77259874,-0.316287816,-4.40472126,-5.64109516
2223,4,4,-11.5520515,-1.05650628,-9.87700748,-9.73538208,15.9919996,-1.51878476,-8.73857689,0.856730342,-4.2301693,-0.442586362
2224,5,5,-3.02720165,-13.3145285,-5.91533041,1.33476841,-1.5998404,5.89179707,1.9078871,-8.99722004,2.38302684,2.68937087
2225,8,8,-6.18096161,-12.9584837,-0.196166009,3.52398324,0.056295976,-2.77623391,-4.39887333,-8.47732067,10.403059,5.48881531
2226,0,0,12.5666218,-9.62183762,-0.110654525,-5.38962746,-8.81624794,-3.54189992,2.16789007,-8.50000954,-2.73906708,-3.75338054
2227,9,9,-5.15736055,-8.51588726,-1.61339104,0.908564627,2.97444487,-2.17017841,-10.1946707,0.661503851,-1.05667353,8.94307232
2228,1,1,-2.42102098,7.59744883,-4.72681093,-7.29709673,1.61614239,-3.93977118,-3.1920948,-1.08376729,-1.48394811,-4.87520599
2229,3,3,-13.8251123,-4.65700865,-1.00674951,18.4347935,-13.8296499,-4.74541664,-21.2632904,1.05863667,2.88504648,2.91294789
2230,3,3,-19.5169582,-3.30894637,-8.33905697,20.4753304,-6.68614006,1.91566944,-16.6910667,-5.44832754,3.66042161,2.22500873
2231,6,6,1.04666269,-11.4203854,-6.34465885,-5.07941055,-3.85211682,2.19512987,16.5488415,-15.1231346,0.765568316,-10.1633682
2232,9,9,-1.77754498,-9.24130344,-4.27965403,-3.05292821,3.06134272,-4.3843751,-8.39692688,-0.389343739,-1.92971313,9.38503933
2233,8,8,-8.01907444,-16.2928276,-3.03228092,0.715313375,-3.0834775,1.43101001,1.49097025,-7.82096624,15.8142834,2.01152086
2234,7,7,-4.36542463,-2.14521217,3.37395382,3.86265254,-9.03788567,-11.5313034,-20.1464005,11.0968208,-1.70216465,0.902849913
2235,1,1,-5.53935909,10.9708824,-2.39707518,-9.75856686,3.52122355,-7.75962543,-7.08649874,-0.689911962,-1.78139865,-6.74455738
2236,0,0,10.7591743,-6.83421659,-1.15980744,-4.46169519,-8.01804638,-2.12536693,0.564720094,-5.89481497,-3.44737244,-3.44298911
2237,5,5,-4.64767504,-13.0851898,-4.05969429,-3.93977332,-13.0620308,11.6456032,4.3402648,-11.0500364,7.1919055,-0.631465971
2238,7,7,-7.47358847,-1.86547756,0.881875336,6.39201927,-9.71962261,-10.5655565,-22.9960442,12.2496157,-2.55250835,1.51551723
2239,1,1,-1.96152973,8.62684917,-4.04473972,-8.48626328,0.687229276,-4.00188303,-3.26299262,-1.93628669,-1.51814783,-5.50496912
2240,7,7,-6.02723312,-5.40883923,-1.53249919,2.01669025,-6.42309332,-4.63191986,-16.6308804,12.614728,-3.745718,3.24999189
2241,5,5,-4.66184425,-8.16582584,-7.90013504,-1.22281039,-6.81992435,12.4023752,-1.42828286,-6.29819059,3.16555667,0.264782548
2242,2,2,-4.84384632,-0.793492854,14.3561172,6.13498068,-18.1915512,-14.8703232,-13.1173897,2.01234293,5.92190027,-7.8717618
2243,7,7,-6.48048878,-4.19398451,-4.85135269,1.15742135,-2.84993148,-1.49998629,-13.0702162,9.22588634,-1.74720812,4.19921398
2244,9,9,-4.64859915,-7.62604141,-5.42831421,-0.594170034,2.41751647,-3.81310272,-11.6930771,0.0818673372,-1.06277025,10.7637434
2245,1,1,-1.21232688,5.25716019,-1.88762701,-5.5117135,0.633817732,-3.11478448,-2.4527595,-1.5332545,-0.818531573,-3.33297062
2246,8,8,-6.10428286,-8.60474491,-3.71937203,-1.52223372,-7.86253643,1.94807994,0.741436541,-10.146492,13.4672003,0.559745848
2247,5,5,-11.8971786,-9.70194626,-12.3359604,5.03963327,-5.93235064,16.1594181,-3.81685758,-8.12241459,1.00716496,2.63881326
2248,2,2,-3.08998895,-1.05804741,14.7845135,3.89964032,-11.8233471,-11.180068,-12.6282024,4.77189875,-2.29853797,-8.20652485
2249,4,4,-9.50455093,-5.08437252,0.22474584,-6.6503911,18.4030495,-4.75668716,-7.93402481,-3.85366011,-7.25645733,-3.85798025
2250,9,9,-5.42796278,-11.7121153,-8.4524889,-0.0983151048,3.24948335,-0.648249626,-7.45303631,-2.37984514,0.0811245963,11.6544857
2251,4,4,-9.75100803,-5.05822754,-0.717201471,-9.0738802,13.5233803,-2.47675157,-6.87863731,-0.149671242,-4.8226676,0.231773823
2252,7,7,-6.70051479,-0.963886201,-2.20506597,4.16535759,-5.38087654,-7.52676249,-17.5922031,10.0127192,-1.99290574,2.50478458
2253,2,2,-4.91875315,-1.99910772,14.1973801,3.43242574,-10.035574,-8.65528774,-12.295352,-1.36020458,2.27838063,-5.3147192
2254,2,2,-3.49862528,-3.41282082,13.7132053,0.747566283,-8.09241867,-4.6502285,-7.93635178,-0.380006224,1.84240222,-8.38778114
2255,3,3,-9.05160618,-3.5441792,-5.4303546,12.4054241,-9.62649345,-0.2880404,-11.3474579,-3.37525749,4.0228281,1.89995384
2256,4,4,-5.16571522,-7.84963512,-5.19004011,-9.09901428,15.7640123,-2.3120389,-4.70543051,-0.944228649,-11.2386923,-1.22721529
2257,9,9,-11.946331,-10.7718401,-3.59017873,2.0885427,3.85781431,-0.992787004,-15.6977596,0.619635522,0.591079056,12.1965055
2258,1,1,-4.0848999,9.53546906,-0.102820225,-8.7795105,3.00220752,-8.50020885,-8.20058155,-1.29566801,-2.70522213,-6.13014746
2259,9,9,-9.88372707,-10.0876913,-4.70804691,2.13959193,3.26294756,-1.07824647,-15.0899849,1.8556838,-2.28896856,12.796072
2260,2,2,-2.12346864,0.416133374,15.5845299,-3.11150861,-4.53389168,-7.9862957,-5.6444521,-2.40678382,-0.712137997,-12.4821987
2261,1,1,-3.13474131,10.250062,-2.21818018,-8.67714405,0.413042396,-7.53667355,-7.72882795,-1.33959734,-1.99248362,-6.33001995
2262,7,7,-6.17721987,-1.72730565,-2.52792788,4.14417839,-6.22852325,-5.3097887,-15.8778944,8.03772259,-0.373762339,2.68715811
2263,9,9,-5.51802397,-12.6654768,-4.95058441,-2.82704401,5.13604021,-2.33006978,-14.6469727,3.10407162,-5.10277081,13.6168547
2264,4,4,-10.1986084,-3.41905642,-2.11765885,-7.15763426,15.7964592,-0.329321653,-5.54327297,-4.89772558,-7.02386522,-2.58336639
2265,4,4,-10.3302717,-5.1392107,-1.7236532,-5.27909565,15.4962502,-3.67337227,-8.84669113,0.756124198,-6.35939169,-1.78406787
2266,1,1,-10.157876,7.65744543,0.1449821,1.12380874,1.23797047,0.743160129,-7.02522135,-6.15538216,-5.57551384,-9.06298256
2267,6,6,3.68126845,-13.7924814,-6.58672285,-5.67509174,-4.83425713,1.44564664,15.7222748,-13.9414749,2.77293086,-8.11043262
2268,7,7,-3.19951153,-6.9889884,-7.32778263,-2.07492542,1.51415098,-6.22388077,-14.2630501,10.7682114,-2.45251966,4.38560772
2269,2,2,-2.08075738,3.3105886,13.3722925,-0.996756792,-12.2013826,-12.4698944,-9.13477421,1.0356108,1.81786168,-8.16462612
2270,7,7,-5.48023987,-3.23079443,0.14219141,3.84913278,-9.71508312,-6.63688517,-17.9204655,9.68574905,-0.269163251,1.45353389
2271,8,8,-3.86216998,-8.09242821,2.50729346,3.31726646,-8.20948219,-5.16438389,-6.94661379,-5.64494228,13.1738577,0.106112503
2272,8,8,3.44495058,-16.9111252,-1.46424174,4.09946251,-8.90209389,-1.48734784,-1.61050045,-6.06503773,9.63549519,0.135877013
2273,1,1,-3.92122769,7.86539364,-2.22032404,-6.62779474,2.12824106,-6.36056995,-6.73185062,0.486721396,-1.76681554,-3.88410401
