index,label,pred,logit0,logit1,logit2,logit3,logit4,logit5,logit6,logit7,logit8,logit9
674,5,3,-13.6299353,-4.56020021,-9.91257191,10.8343039,-3.39106417,10.1976032,-3.95173454,-7.64170074,-4.35321999,-2.28583837
675,1,1,-3.81423068,8.58973789,-4.59235287,-6.5302844,0.861291647,-3.93363428,-4.5849514,-2.78156519,-0.0201586187,-4.22294426
676,7,7,-3.29619598,-6.77670383,0.40379861,3.30990219,-8.80515099,-9.46508026,-18.8516922,12.6027393,1.23469436,1.58218431
677,3,3,-2.3533926,-8.00155735,-2.48594427,13.6418896,-10.798028,-2.96409464,-10.6791725,-5.56560659,1.51488042,-0.284453928
678,9,9,-4.80498505,-10.0407143,-3.45468736,-1.09931016,3.39409518,-1.6416018,-11.0158911,1.68975735,-3.94741726,10.5082932
679,7,7,-6.83076382,-2.07823277,1.65710723,3.09438848,-10.0806446,-6.79232073,-19.3943615,10.0061455,-1.46626842,1.69035387
680,6,6,-0.0271206647,-11.3614235,-3.15550423,-5.72061777,-1.03905928,1.27508271,15.2457266,-12.9759207,-1.82137787,-10.4094648
681,9,9,-12.6861763,-11.0156441,-2.39000893,3.61427069,4.25720882,-1.00913155,-18.0279999,2.5650847,-1.71638107,11.0516472
682,1,1,-5.70582914,8.92825317,-3.56597805,-7.5964613,3.09726644,-4.04215384,-5.98170233,-1.58145165,-2.64239454,-2.74112749
683,3,3,-11.4121275,-2.57938933,-8.1422596,12.0897331,-4.15912628,4.27366161,-9.93146133,-3.64901185,-1.82297266,2.6120472
684,7,3,-12.7281008,1.38775742,4.02481413,7.83603668,-4.60891676,-4.42295599,-15.6189766,5.90761042,-3.53658009,-1.82148135
685,8,8,-5.57893705,-8.50082302,1.65934205,1.47682238,-5.68004179,-4.39450741,-8.91433525,-2.55462837,10.3456268,5.05058479
686,3,3,-14.7269945,-2.30497289,-2.64838409,17.1671333,-10.5724163,-1.93383503,-17.4323578,0.443209291,-0.697719693,1.16542482
687,3,3,-15.7872791,-2.4460609,-1.77843809,16.658844,-8.80935764,-3.98316526,-15.3764133,-0.452201575,4.22897148,0.738724589
688,6,6,-2.24866772,-10.4075785,-5.42447472,-3.97546101,-2.92633843,4.11807919,11.7077427,-13.9125776,3.6491034,-7.75987911
689,7,7,-2.55844784,0.522712111,-4.27940893,-5.11507225,1.00901496,-3.33310366,-8.17473602,5.83246756,-3.88621807,0.421036512
690,2,2,-5.15684271,-1.19182622,16.2469387,4.31989431,-14.2826557,-12.5497293,-11.7033367,-0.0206567198,4.64224386,-8.34346294
691,8,8,-12.6297855,-8.72167873,2.31074357,1.33922708,-0.479742497,-0.856810749,-4.16621351,-1.13202512,8.48147774,-1.37849283
692,5,5,-3.00602913,-4.57739639,-10.5989027,-1.58728564,-7.67087173,8.89475346,-5.10603142,-0.219813436,1.2932725,1.44114006
693,8,8,-6.95275688,-9.79238319,-5.57568932,1.55848992,-5.35015535,-0.148264796,-4.75804663,-7.88186359,14.6178484,3.44589925
694,5,5,-7.34768057,-4.34351635,-15.974802,-2.0085783,-5.59887218,14.7254868,-3.42420244,-7.3889823,5.90537453,0.0363448113
695,1,1,-3.84016776,10.3386927,-3.7406137,-7.84694099,1.0678277,-6.32359362,-7.5291357,0.397270262,-2.8625772,-4.90010929
696,1,1,-5.3153019,4.36313486,-2.76714873,-1.53160334,-3.29291439,-3.02125716,-7.2748661,-0.218280748,3.4067533,0.688227713
697,4,4,-9.494874,-6.02722263,2.12788534,-5.82023525,15.0473051,-2.52194619,-7.23726511,-4.56256771,-3.77755332,-2.33811975
698,4,4,-13.7019854,-7.64801311,-5.84406233,-2.66233873,10.4639482,-2.33631778,-9.79668236,1.65175521,-0.462375879,6.76890278
699,3,3,-15.9392681,-5.11765862,-7.42352581,13.9287796,-3.59632444,2.96525145,-15.0057535,1.57189894,-1.14312339,4.47055483
700,1,1,-8.16076374,9.42645931,-2.79621792,-4.29221487,1.15235102,-5.62405539,-10.1771574,-1.3654393,1.23688936,-1.82814574
701,0,0,11.1222935,-12.7417202,3.36572361,-2.38063073,-3.03709507,-8.13981438,-3.50567174,-9.01318359,-2.38172817,0.146662712
702,7,7,-5.10991812,-3.61378217,0.610024691,3.24986029,-6.90463495,-8.41680241,-18.1368084,10.2763891,-1.74749994,2.76841593
703,7,7,-12.6922655,-2.30378914,1.48956764,8.07592869,-5.47199821,-6.77085781,-19.7735825,13.7507143,-5.71276426,-0.453692973
704,0,0,10.2747784,-7.04386282,3.73861098,-4.29330397,-5.77657366,-8.19604015,-2.3166573,-5.39447212,-1.98379529,-4.03997564
705,7,7,-7.355546,-2.60051131,-0.745126247,2.68686152,-3.72676396,-9.39577293,-19.0821724,12.6370869,-2.87109423,3.40892315
706,9,9,-9.28313255,-9.57048512,-4.72943974,0.882688642,1.60786748,-0.826550066,-14.949851,1.66744912,0.10723348,12.5536146
707,4,4,-10.5006323,-6.15830088,-4.72394228,-2.20267701,10.3689241,-4.21103144,-11.6335449,-0.459957391,0.507714272,6.80903959
708,4,4,-12.232996,-2.25799704,-5.12697411,-8.33826828,13.670579,-0.0782213956,-6.75270796,-3.79322577,-0.681413293,1.69368792
709,8,8,-6.04745579,-8.963521,1.07881021,3.25174522,-11.1150026,-4.64518309,-8.56284428,-6.81292534,17.9716072,1.34302211
710,5,5,-11.3846235,-10.2605019,-13.3058128,5.49847221,-9.97639084,18.9360924,-8.742136,-7.93370056,3.62918878,1.74704862
711,5,5,-6.95280457,-8.24934578,-9.03613949,4.31258345,-11.0854874,15.3446808,-5.85222006,-8.25557041,0.7924366,1.85087085
712,4,4,-9.13496494,-2.96891594,0.326278329,-5.2895999,11.96768,-2.78748202,-11.4993296,-1.51040649,-6.59111738,3.77226686
713,0,0,9.87091255,-6.17285681,-1.84509075,-3.13437271,-8.99603558,-1.47314572,-1.74968648,-3.13094974,-3.85799551,-1.43176627
714,8,8,-5.47322035,-10.2909298,-0.198481187,2.33478546,-7.83268452,1.65550792,-2.11826944,-6.19580126,14.0342789,-1.48322618
715,2,2,-5.26375294,-3.65407848,18.8364449,7.94022083,-23.8642464,-14.1498003,-16.1009617,3.57053423,5.57954121,-10.1799841
716,1,1,-3.20520782,4.64470673,-1.15543234,-2.20864868,-6.14690876,-6.18355513,-9.6970253,4.16898346,2.31380534,-1.66578376
717,0,0,3.4204638,-10.1249399,-1.61237431,-3.00240302,0.390114963,-0.264359236,-0.482964844,-0.501224279,-4.15754938,-2.85769343
718,8,8,-4.04304934,-9.89819717,2.89605927,1.45858622,-10.0122852,-4.71738005,-4.4414649,-6.84662819,15.225049,0.559217095
719,4,4,-13.972312,-6.11778975,-2.43927741,-4.88940859,17.2483082,-6.2250495,-12.1861506,2.14702821,-4.55096722,1.42382455
720,5,8,-6.12414122,-8.30462265,-3.23561311,1.18778193,-6.79880285,5.19570398,5.94446898,-10.1312037,8.6427021,-8.16275692
721,0,0,10.5476513,-7.38009596,0.67158699,-3.77284455,-6.31251287,-3.30429673,-2.31926131,-5.43825293,-6.13382912,0.666139543
722,4,4,-10.7043524,-7.65646601,-3.01353359,-7.10102606,16.1992531,-1.83552611,-10.0706253,1.69875574,-8.78471851,1.94875717
723,0,0,7.11098146,-5.14190149,-6.52476454,-4.52125263,-2.51681161,1.06523633,1.9051404,-5.64704895,-5.25039482,-3.42525911
724,6,6,0.706970692,-6.94804573,-3.62696624,-4.59150219,-2.82733321,1.16207433,12.2965212,-11.0633478,-0.0219677687,-8.45387459
725,1,1,-2.92887044,8.69660378,-3.43479681,-7.55892849,0.716217697,-3.99281096,-3.96285367,-2.14632702,-1.25836074,-5.26164913
726,7,7,-7.63872051,-4.25717878,-2.33786154,-1.25276768,0.703548133,0.919043422,-8.39732742,4.00532436,-4.76064825,3.16810918
727,3,3,-12.8033438,-0.859047651,-3.2424047,16.5102158,-12.5603085,-4.63215208,-15.2195692,-1.44077992,5.0471158,-0.416602492
728,2,2,-3.6977272,-3.57346773,14.8053694,5.27722788,-19.2601223,-15.025774,-13.9052753,2.96733069,7.51560116,-5.95700359
729,6,6,0.121791698,-11.4778051,-3.44619393,-5.99170256,-4.20521402,2.31591606,15.1342602,-15.9703407,4.84738588,-12.4178858
730,7,7,-0.340898097,-5.33113194,-7.8472538,-4.77652121,-5.597857,1.40329063,-7.43196535,11.2750807,-5.29224157,-1.11664212
731,2,2,-4.23716211,0.157266676,16.4711475,1.78992701,-8.54192448,-6.96632385,-11.6469154,1.95803213,-5.24231863,-10.0881844
732,6,6,2.17277288,-12.7980347,-9.10993671,-5.80666876,-3.48979902,2.69672155,14.8767061,-10.0040207,-1.58951437,-5.81940937
733,9,9,-11.9804726,-11.2320442,-3.42069626,3.14892411,1.83143437,-0.589472175,-14.4614935,-2.09117222,4.12968254,12.5704336
734,3,3,-16.2313881,-1.09075761,-7.10935211,17.5366383,-6.66855669,2.26837969,-13.6536083,-1.74100912,-1.2898581,0.12986052
735,1,1,-5.95466614,8.62690067,-3.24433088,-5.89683533,1.24086559,-3.84907436,-5.5394516,-3.10617828,0.627198994,-3.92018437
736,4,4,-4.41557455,-6.31251526,-2.8703289,-8.84376335,14.8303041,-3.61700392,-3.89131713,-4.54982185,-5.52618504,-2.64044738
737,6,6,7.28294182,-11.7775745,-7.45538139,-7.21053934,-2.1101346,1.35617185,10.8380756,-10.6127911,-8.14247322,-3.65205741
738,2,2,-4.14937401,-4.28624344,13.9811125,6.08617115,-20.4541779,-11.2061682,-12.0324507,-1.39512634,8.32492352,-6.27826834
739,5,5,-7.98751116,-8.35673904,-9.36623478,1.47278583,-6.91891909,14.4917269,-0.0165774822,-8.67317772,-1.81055844,-0.255378872
740,4,4,-11.4826317,-1.52046835,-2.71160364,-2.37780595,7.38222361,-3.70460534,-14.7230425,2.82049322,-1.2186209,7.34808969
741,2,2,-1.98129475,-3.83751822,11.5162935,2.68846941,-16.866415,-11.2355213,-12.5730715,3.20192528,6.08389616,-3.79538131
742,0,0,12.2997723,-10.2979269,-1.40611124,-8.20077038,-11.7568035,-1.25169384,0.658907712,-3.6776576,-2.19322729,-3.78767753
743,6,6,-0.0736867189,-8.88594627,-8.02171993,-3.61983562,-1.49286425,1.81332195,13.1494217,-14.043788,0.62050122,-8.00661182
744,2,2,-0.0394357592,-0.41768223,14.0858021,-0.663656354,-5.05624723,-9.26353645,-12.2159166,-0.982676983,-4.1792388,-5.90964508
745,1,1,-3.91353464,10.4823084,-3.82111645,-8.0188055,0.423777103,-7.66857481,-8.92311001,0.0904538929,-1.93159866,-5.00558901
746,7,7,-6.63549089,-2.41242146,-2.04187655,0.249506786,-2.29651976,-7.64637232,-16.7179985,10.2718277,-1.76614761,4.92483091
747,3,3,-10.6308699,-4.98685455,-5.59801292,17.3128433,-15.9055643,-1.20906591,-17.744463,-0.714817703,2.90742517,2.61575699
748,4,4,-11.4773035,-3.31423807,0.527279317,-2.89411163,13.1535635,-3.32807946,-12.3273325,0.0721116588,-5.8334794,2.32840657
749,1,1,-2.40403795,6.5991354,-3.60615873,-6.97250462,0.826782286,-3.27167296,-3.75867248,-0.985421538,-0.496288002,-3.32176971
750,0,0,11.8014174,-9.04162979,-2.36510229,-4.2114234,-6.83472919,-2.58180571,1.01878273,-7.42700195,-3.61738563,-1.44563401
751,5,5,-11.5176868,-14.3043957,-11.8869724,4.57417822,-9.28591251,18.4233913,-4.62725639,-10.7123299,1.55741191,6.00379515
752,4,4,-5.57526541,2.27894282,-5.37350893,-14.0638828,15.9560537,-6.65804052,-9.08899784,0.0372139737,-7.32865381,-3.97758126
753,3,3,-18.8962326,-1.71140599,-1.2955755,19.1402912,-5.54630613,-2.31336117,-18.4633617,0.736617982,-1.18154192,-0.952207506
754,1,1,-3.38621235,10.0874271,-3.21895862,-8.1578722,1.01785266,-5.14803553,-5.68211746,-1.13541365,-2.2087276,-5.67062378
755,1,1,-5.36419773,8.35522175,-3.5783534,-6.30774021,2.57047224,-4.10348034,-6.71099424,-2.06060266,-0.124993294,-1.59417224
756,7,7,-4.95484972,-3.69421625,2.75810003,3.20844436,-10.2157621,-7.56197596,-19.0337505,10.6273317,-2.62291265,1.41127169
757,4,4,-10.9991808,-2.82590127,-6.16437006,-7.18929958,16.328928,-3.55142808,-9.04589272,-3.86858296,-1.37811601,2.44720435
758,9,9,-7.49979496,-11.132287,-5.40873623,0.524400711,3.77259827,-3.72884583,-12.7301245,0.446776479,2.26948214,12.7405987
759,9,9,-8.66434479,-10.6592588,-3.76714396,5.91046,-1.61300683,-2.27009487,-13.6507664,-0.962116122,3.15579104,10.9938564
760,4,4,-6.92846584,-3.89983678,-4.46745682,-2.03826046,8.4415741,-5.00927877,-9.63026047,-1.05072713,-2.44839287,5.15972614
761,8,8,2.67866874,-7.5877533,-0.847667217,-2.9322691,-11.7609797,-3.34644485,-0.266201198,-7.73571205,10.0376348,-2.65953875
762,4,4,-4.3025856,-10.8201361,-4.52535486,-5.81019402,12.8632936,-2.10378504,-2.88981819,-5.12508535,-6.20498228,3.12872958
763,0,0,9.9532671,-7.39369917,-0.192404807,-3.55285335,-12.2580194,1.15852535,-5.50718689,-4.02466059,-7.03734064,0.133002251
764,2,2,-1.4381839,-5.57523775,15.1116419,3.49324346,-10.5547485,-10.9320087,-11.1949606,3.56027436,0.0640546829,-8.41622925
765,4,4,-7.89561844,-1.06270909,-7.42635536,-10.6291275,14.1926632,-2.43590927,-6.01151037,-3.21178818,-3.51126909,0.290637434
766,5,5,-11.3791933,-12.0116339,-11.6141357,3.13317633,-10.8902721,17.7784004,-4.42933702,-10.1932802,4.26482487,4.87024069
767,1,1,-3.41763043,9.39397717,-1.30683565,-10.0326796,2.0405314,-7.62799025,-6.93209219,0.0182369053,-2.05142713,-5.16979599
768,1,1,-3.29686451,9.09169292,-4.40855455,-8.9178009,0.802399278,-3.09268355,-2.50448728,-4.4675951,-0.645564556,-6.87386227
769,6,6,1.90393782,-10.7309551,-6.46921062,-7.28665066,-4.50460577,4.25428677,13.9542484,-14.1354008,1.27875423,-7.66425037
770,4,4,-4.58996153,-1.61477625,-4.46645021,-14.0184746,16.1193962,-8.16568756,-9.41609573,-1.4042933,-4.05578518,-1.35109735
771,7,7,-2.91860294,-5.67504406,-3.7597332,-3.81278729,-5.07850838,-4.29494381,-13.4305086,12.7800674,-2.11620116,2.0088203
772,1,1,-6.76622009,8.06472397,-3.79583597,-5.51557779,1.41648459,-4.51334715,-9.0983305,0.392329961,-1.09556043,-0.204027399
773,9,9,-9.79645157,-8.19078255,-3.6132791,2.63121271,3.81635976,-3.88209867,-14.8571129,1.58458412,1.087533,11.418582
774,4,4,-10.0371399,-3.11660981,-2.30357695,-3.9694953,10.7540302,-2.34140539,-9.28277016,-1.84735847,-1.39210808,5.6725502
775,2,2,-3.63644671,-1.24462461,16.4332371,5.34661531,-17.3272705,-13.9564247,-11.2380476,2.99018431,2.02013421,-10.6740179
776,4,4,-12.7732162,-5.62489367,-2.49915838,-5.94423771,14.692029,1.82318711,-3.42192483,-3.09860229,-7.1377492,-5.07403946
777,1,1,-5.87378407,8.73502064,-3.8173418,-4.23599768,-0.876892626,-4.97470617,-8.91884422,-2.62533355,1.98423946,-3.57551551
778,5,5,-11.9517975,-12.6320887,-9.93122673,3.29909539,-5.3802619,14.2519331,0.509094536,-12.7513266,3.71387744,3.53713417
779,5,5,-2.33190751,-7.51000261,-10.5902481,-2.46399403,-9.20652771,11.8916473,-0.473721683,-6.41807747,2.92131591,1.18663716
780,3,3,-8.51795292,-0.632600188,-5.31370258,12.4683609,-8.22527313,3.6838057,-12.8329325,1.07597041,-4.61217451,-2.05919814
781,8,8,-4.41228867,-7.09080696,-1.60146177,2.89101553,-7.51055336,0.658171296,-2.42386103,-5.06092548,9.21451187,0.78349185
782,3,3,-15.9234219,0.913550138,-3.20662236,17.4280548,-5.90782785,-0.40557009,-14.4128313,-1.00390947,-0.243570715,-5.02198172
783,1,1,-3.90328407,8.43154335,-3.43481302,-6.66651583,1.24849284,-3.97988319,-4.66588497,-2.04985452,-0.526613116,-3.50553966
784,4,4,-12.1001129,0.23402369,-3.25078034,-7.59383774,16.0775166,-4.07650852,-8.1837368,0.323280215,-7.38975477,-5.12813044
785,5,5,-10.1658478,-5.16327667,-10.1637936,5.17413998,-7.04146957,14.2368937,-6.05535746,-5.36123371,-2.04721689,1.84343743
786,6,6,3.08211017,-6.60931683,-6.91489363,-5.74892092,-2.10099292,3.71982908,8.18314075,-9.60416698,-1.70413804,-5.24562645
787,8,8,-10.5534143,-13.9684095,1.34295511,8.53251934,-11.211154,-3.42736745,-8.69293118,-4.01264238,16.9126873,2.41067219
788,9,9,-9.48603535,-10.3226004,-4.96750736,2.20859456,4.66984892,-3.60461521,-14.3495398,-0.0205965191,2.2696557,12.7836504
789,4,4,-4.61278152,-1.34430337,-2.35796905,-7.19974184,10.5068026,-3.74704838,-5.45995283,-2.40515614,-4.82912731,-0.861569047
790,1,1,-2.62234569,6.38900661,-5.71567965,-4.55533981,-2.97347927,-2.51980472,-4.41080761,-3.50988722,1.40919113,-4.81881189
791,5,5,-13.0828133,-11.0454798,-7.59205389,1.01387107,1.03994167,11.7645054,-10.2212429,-2.56579518,-3.31200552,8.68035603
792,3,3,-13.7016821,-4.02672672,-2.92161512,22.5743198,-16.9772644,-4.75948143,-22.6674156,-0.00553315878,2.37130976,1.30887985
793,8,8,-7.18990231,-11.0186558,4.17674255,5.06980705,-13.1366377,-4.70726728,-4.41094732,-6.32248974,17.9416828,-2.93505526
794,0,0,13.4080038,-10.1889601,1.02714276,-6.41614294,-9.26841164,-6.34244871,0.522511363,-6.95787239,-2.10248828,-3.80123711
795,3,3,-6.35837746,-2.23039007,-3.56522655,9.68506432,-4.59340858,1.18502676,-6.92531872,-3.41077042,-2.93287635,-0.320091248
796,2,2,-4.2796526,-0.905214787,19.5924664,1.21608472,-7.44913769,-9.23072147,-9.54660988,-1.02082026,-2.2769289,-14.8292513
797,5,5,-1.84015095,-3.20954657,-4.21088648,-2.55723834,-10.2925129,6.70017958,-2.18330956,-3.71522832,4.54158926,-0.855355442
798,1,1,-7.35280085,9.82295418,-3.80789065,-4.52724123,1.37212992,-4.96019077,-8.59710503,-1.86800361,0.440692991,-3.89115548
799,2,2,-5.71141243,8.43671608,17.8529797,0.276007116,-6.84330082,-14.5206337,-14.8204098,4.71707439,-6.81872177,-16.4500256
800,8,8,-2.77829504,-13.9192076,-0.790724814,2.51674271,-2.33244729,-1.26733232,-0.256768227,-9.70231915,11.2541304,0.54744488
801,3,3,-17.6741409,-1.47187209,-7.75606728,20.2688732,-6.48120785,3.63693476,-11.4562244,-1.82283473,-2.45657659,-5.85902596
802,4,4,-7.12146807,0.04574579,-5.97374153,-12.8051624,14.2883701,-3.63408899,-7.99341249,2.33685803,-6.03764248,-3.69323826
803,4,4,-3.42693758,-5.48698187,-0.196940273,-9.24333477,15.2072382,-6.36231422,-5.55807114,-4.3974719,-4.70650721,-2.77129483
804,0,0,10.2759123,-10.6310425,-1.74042797,-3.1191175,-6.26788855,-1.72226226,-3.64984345,-3.67944837,-5.34618378,2.86949563
805,8,8,-4.80146837,-11.0391645,-2.77861738,3.52967119,-10.0759821,-1.45704997,-9.85055161,-4.9517231,16.2730961,4.59680462
806,8,8,-8.09455395,-10.220952,2.78032112,3.02146506,-6.41726065,-3.24548817,-2.73434281,-5.45061398,17.1033325,-3.65924668
807,3,3,-18.5266953,-4.22297668,-9.88192272,20.9833069,-6.12897396,1.72570288,-14.5922499,-5.08105564,2.92923403,1.68448651
808,3,3,-11.1886768,-2.85106778,-5.97045183,14.9520216,-6.10635614,0.972106457,-17.1488018,-2.26739812,-3.52027845,3.85771656
809,1,1,-1.98576713,6.51924849,-2.11233306,-5.87194538,-0.243366301,-3.6622777,-3.87860823,-1.65540457,0.0655435622,-3.38181758
810,7,7,-5.37370062,-2.46454382,5.13490868,5.06882095,-6.31725359,-8.63734722,-17.7286739,10.7361851,-2.91038537,-2.01416469
811,3,3,-10.3411217,-3.00525618,-5.34536314,17.2210159,-12.2856588,-2.0850544,-18.0414829,-1.68217635,0.746320605,2.71082401
812,5,5,-13.4315042,-11.7110386,-12.8026695,2.45755219,-6.9516058,20.0783596,-3.22015595,-10.0105066,-0.383662522,5.51712608
813,9,9,-4.97994852,-14.9390316,-6.02220964,2.18939805,-1.6428144,-4.63720703,-13.1363134,2.38674068,7.32010031,11.0624084
814,6,6,-0.498126417,-10.0095053,-5.51794147,-6.1579771,-1.10324144,1.9044565,15.5557899,-15.4033031,0.893226027,-10.2039413
815,3,3,-6.90099955,-2.32092857,-3.18502808,13.2005768,-8.58511543,-1.8037076,-15.6695118,-1.65521801,-2.08079934,1.87034822
816,2,2,-5.04855824,2.85180306,16.0754623,3.2650485,-17.3039532,-15.1573648,-15.1461887,2.06353354,3.23881221,-8.29511833
817,6,6,5.90074587,-7.70155287,-6.32163906,-9.7689352,0.446456641,-0.0725625753,11.2385883,-11.2771711,-6.38654804,-6.97926092
818,1,1,-2.67200923,9.40465736,-2.34412575,-8.45695591,-2.05424809,-3.78134036,-1.4259268,-7.1546917,1.70472252,-8.68293858
819,3,3,-12.7384043,-1.74796999,-5.82596397,17.549036,-5.73170328,0.247881383,-15.4681988,-1.62605357,-3.00995803,1.09284317
820,6,6,2.71101451,-14.1503925,-5.39112139,-5.35970163,-4.62152672,1.21333015,16.7805672,-16.4114761,2.95072722,-9.98141956
821,0,0,11.9408693,-8.46775818,-1.76005054,-5.00886488,-9.00870705,-1.87263072,1.12375021,-5.2122016,-4.33421326,-1.68422532
822,7,7,-3.78240323,-7.91760349,-4.76492548,1.81602597,-7.67841339,-1.38787353,-16.5800686,13.7171974,-5.42575407,3.46164322
823,2,2,-1.60799718,-3.60661888,12.7674837,0.483040452,-6.97119617,-10.538991,-7.45110083,-3.56839418,4.00233555,-7.905231
824,1,1,-2.52184534,9.4251976,-4.05783796,-9.69289398,2.16440272,-3.99426174,-3.56651902,-2.53129172,-1.9177767,-6.1804924
825,7,7,-6.5536685,-4.39191818,-1.77244496,1.4487114,-4.08807707,-9.36159897,-19.0141392,14.3226318,-2.63542008,3.58622456
826,1,1,-3.8573463,9.1680975,-4.86423302,-7.44012737,1.09242654,-3.70268679,-3.75476074,-3.31402349,-0.58018887,-5.87130547
827,4,4,-8.92874336,-3.58480549,-5.26660204,-4.81397629,10.3960686,-1.97895503,-6.9975009,-1.17295671,1.43263006,1.98319125
828,2,2,-4.37299395,-3.49846029,13.967165,4.81472206,-15.5988503,-9.87262535,-9.11177063,-1.52829981,6.80100965,-7.43379402
829,4,4,-3.3635354,-2.85484576,-1.8222841,-7.63543749,8.90903282,-8.17488289,-8.40213776,-2.09695029,1.86291313,-1.7771672
830,2,2,-2.80921626,0.618895411,10.5260668,-3.90992498,0.0496568084,-5.8918457,-5.82761097,-1.28637433,0.00770822167,-8.89880848
831,1,1,-4.62076569,7.83977032,-4.13024139,-5.18186235,0.429530144,-6.41308975,-9.52769756,-0.00625796616,-0.514764547,-0.82821101
832,7,7,-12.2019405,-2.33630323,-1.05587494,5.42078495,-0.084634766,-6.97614002,-17.2043495,11.8088655,-2.92338586,1.16953826
833,9,9,-10.2065525,-7.40375757,-6.89776134,-1.21834695,5.54032278,-1.14764643,-14.9337196,2.8468287,-3.0237391,12.0299187
834,6,6,-1.49474859,-0.604439795,-3.15449572,-5.87517786,-0.690233469,-1.42061186,9.4474268,-12.7729988,1.65454757,-13.8549099
835,1,1,-3.09276247,9.02567196,-3.53018093,-7.36789227,0.942963004,-4.67533255,-5.43631363,-0.56706512,-2.17400551,-4.78691387
836,1,1,-2.99543619,9.36509323,-1.33033824,-8.8827467,0.777712166,-7.7731638,-7.35726547,-1.1337316,-0.815996289,-5.05778217
837,2,2,-1.91222072,1.97541869,14.1665945,-1.38740671,-11.6150846,-13.1224108,-8.24781799,1.10849845,3.06859255,-8.95521641
838,4,4,-9.70453262,-5.65642452,-0.498747826,-6.42328453,14.9167509,-2.21877718,-8.1834898,0.797056794,-6.73176003,-1.3439734
839,8,8,-2.65016055,-11.1648273,-2.5339725,3.31296849,-1.65978849,-1.37956524,-2.3701098,-11.627305,9.7855072,-0.666245341
840,1,1,-3.16569948,9.54883194,-3.1553793,-8.43955517,0.292376012,-8.4125452,-9.70072269,-0.361312985,-0.968630672,-4.38027525
841,7,7,-4.46544552,-6.23919916,-2.91620302,-1.9281292,1.05347657,-4.55234718,-11.2132168,12.8426733,-5.34690189,1.26390183
842,7,7,-4.16723585,-1.22253609,1.66213024,3.3691659,-6.42861748,-7.0756855,-14.2552738,6.84959698,-0.92008251,1.17760777
843,4,4,-11.4317141,-4.84567833,-3.70572305,-8.19860744,18.2620964,-1.38659883,-7.29593134,-2.58870316,-6.97390699,-2.33575392
844,8,8,-5.96082163,-7.4572525,-0.86690706,3.04033828,-6.8532052,0.423819035,-4.06740427,-0.128070876,8.17135525,0.953166366
845,0,0,9.6951437,-11.0990868,1.58712292,-1.92275977,-5.36249924,-5.93813515,-4.6911931,-5.46421719,-0.994983673,0.11835736
846,7,7,1.44946694,-8.27298737,-1.72888994,0.919689119,-6.27989435,-4.11128521,-14.0468454,6.45522118,-1.75867081,3.36023951
847,3,3,-16.8058395,-1.87879455,-2.02682638,18.8831329,-10.7990665,-2.88323832,-17.1547413,-0.3441118,3.95131683,-0.967235088
848,1,1,-2.82845902,9.81787968,-4.43349123,-10.9701271,0.70180279,-4.96476126,-3.82139897,-2.62809229,-0.863862276,-6.93720388
849,3,3,-11.6085167,-2.50902271,-5.0508976,18.9047127,-12.8934889,-2.78187084,-15.0314236,-2.90359116,1.30747986,-0.248564184
850,1,1,-3.06959581,9.15482712,-1.99036646,-7.5383544,-0.967588902,-5.4198122,-6.21893215,-1.94801879,-0.441601247,-5.51150942
851,0,0,12.4541092,-7.75749254,-0.678681254,-7.44110441,-9.83403111,-4.0554862,1.44236231,-7.50058842,-3.00276303,-4.89382076
852,7,7,-5.12134361,-2.68367076,-0.178592131,2.66550255,-5.49618387,-4.97841024,-14.754735,8.65343189,-2.34751558,2.4459157
853,7,7,-6.73454189,-3.7043891,-0.190684915,4.85951233,-9.28422356,-9.66524601,-19.6532612,9.77527332,2.69347262,2.65231037
854,0,0,10.8615675,-9.26851845,-2.97813272,-2.54852939,-7.11579847,-3.19311357,-2.20638084,-4.29911709,-3.0029881,-0.442066252
855,3,3,-17.3768311,-4.28426409,-4.35571241,19.647871,-10.164731,-1.92077053,-16.0479965,-0.891176939,4.04037809,0.946612895
856,5,5,-3.14554024,-5.15475416,-8.98056221,-0.389163762,-7.37532139,11.3743954,-4.61353874,-1.95705581,1.69878578,-0.791692317
857,5,5,-10.3510399,-3.96963811,-11.3239756,5.44779873,-9.3416872,12.278842,-6.85566139,-11.1778631,2.63856769,3.53839636
858,2,2,1.11707342,-2.24843001,14.0540037,-1.04524553,-5.26600552,-12.7383413,-8.00924683,-0.936521173,0.138418943,-10.0915756
859,7,7,-4.56289625,-1.22764289,-3.94752669,-3.11067557,-0.908960342,-5.38730669,-12.5909986,9.80030537,-1.5446068,2.56522536
860,6,6,1.64032292,-11.0921907,-6.15496635,-5.26180649,-3.90800476,1.73321819,16.0041943,-15.1985569,0.653525233,-8.69396973
861,6,6,1.74239635,-7.13368845,-6.93292475,-4.59576416,-2.04776764,2.38873196,11.1238222,-11.6204262,-1.07166398,-5.34075165
862,9,9,-9.11944008,-10.8467045,-4.45428467,-2.97918773,6.36298418,-1.07246029,-14.075819,0.494374394,-0.609811008,13.0503731
863,2,2,-1.48105597,-5.18429661,11.7932453,-0.184084997,-4.137465,-8.66589642,-5.00345039,-2.19959998,1.72570908,-8.17336655
864,8,8,-7.77426338,-13.3639917,1.49735451,5.15497351,-8.70447826,-0.742763877,-7.42636108,-8.00434875,19.147562,-0.576762199
