index,label,pred,raw_logit0,raw_logit1,raw_logit2,raw_logit3,raw_logit4,raw_logit5,raw_logit6,raw_logit7,raw_logit8,raw_logit9
1860,5,5,-260,-251,-292,34,-138,400,-60,-229,-52,160
1861,1,1,-238,289,-92,-117,-44,-173,-355,23,24,-46
1862,4,4,-325,-72,-101,-77,312,-4,-215,-23,-41,41
1863,2,2,-171,-51,504,47,-334,-279,-305,24,32,-255
1864,4,4,-400,16,-192,-306,550,-104,-341,-71,-70,23
1865,4,4,-178,-82,-10,-143,280,-176,-185,-32,-163,-89
1866,5,5,-394,-227,-284,156,-246,449,-79,-334,76,59
1867,1,1,-119,304,-144,-276,35,-117,-162,-57,-49,-149
1868,1,1,-246,233,-57,-119,88,-214,-225,19,5,-177
1869,9,9,-362,-276,-175,56,145,-31,-448,-45,-10,428
1870,0,0,373,-328,-17,-142,-348,-80,-24,-171,-3,-137
1871,2,2,-142,5,343,190,-514,-373,-366,-57,216,-273
1872,4,4,-478,33,-158,-216,559,-110,-406,-28,-136,-73
1873,9,9,-296,-323,-81,103,109,-128,-478,31,-21,396
1874,5,5,-203,-340,-229,22,-102,314,21,-258,4,145
1875,7,7,-203,-60,56,76,-257,-234,-632,443,-193,13
1876,1,1,-111,334,-104,-271,20,-176,-208,-40,-70,-169
1877,8,8,-77,-241,-178,68,-227,-1,-132,-167,347,102
1878,8,3,-224,-208,-15,278,-328,-68,-91,-118,231,-124
1879,5,5,-373,-287,-269,145,-178,412,-101,-255,73,115
1880,6,0,176,-125,-127,-338,32,-110,171,-144,-160,-311
1881,9,9,-330,-241,-216,-31,176,-130,-520,40,41,449
1882,8,8,-304,-382,30,229,-309,-40,-330,-15,479,16
1883,7,7,-124,-141,-148,-81,-36,-105,-344,337,-133,93
1884,1,1,-48,264,-151,-265,-41,-144,-129,-125,-1,-192
1885,1,1,-145,279,-257,-364,39,-97,-68,-99,49,-258
1886,6,6,-47,-131,-157,-149,-39,39,340,-365,64,-400
1887,7,7,-160,-97,-255,-89,-80,-41,-330,408,-85,-2
1888,6,6,-126,-102,-100,-125,12,74,236,-376,96,-318
1889,3,3,-439,66,-289,567,-254,93,-354,-136,-36,-104
1890,2,2,-60,107,576,-53,-267,-412,-349,69,-143,-423
1891,2,2,24,-25,484,-27,-298,-283,-320,19,-176,-272
1892,0,0,406,-264,-21,-125,-366,-44,-95,-237,-176,-30
1893,8,8,-272,-308,158,254,-468,-201,-223,-138,565,-112
1894,9,9,-297,-315,-265,-46,20,90,-340,-81,125,394
1895,2,2,-30,-129,428,76,-119,-202,-319,-88,-202,-251
1896,5,5,-414,-409,-328,138,-187,524,-124,-288,92,151
1897,1,1,-100,297,-90,-242,2,-162,-172,-54,-40,-173
1898,0,0,298,-233,-129,-188,-295,41,141,-185,-88,-137
1899,8,8,-341,-59,70,238,-254,-152,-294,68,240,-120
1900,1,1,-85,239,-80,-357,146,-231,-100,-101,-78,-345
1901,9,4,-294,-189,-151,-99,218,-6,-100,-131,74,103
1902,5,5,-232,-215,-233,-19,-175,382,-44,-161,-16,82
1903,7,7,-273,-38,142,109,-57,-251,-329,335,-74,-184
1904,9,9,-341,-189,-203,20,134,-126,-504,24,44,416
1905,6,6,-46,-357,-259,-126,-53,58,542,-496,39,-373
1906,9,9,-213,-328,-133,-15,63,-86,-350,-53,116,393
1907,0,0,265,-138,-44,-181,-294,-41,-69,-36,-78,-137
1908,6,6,16,-229,-160,-156,5,12,297,-332,30,-166
1909,1,1,-105,125,-98,-54,-113,-252,-417,78,28,26
1910,5,5,-359,-315,-300,77,-167,441,-72,-286,8,190
1911,5,5,73,-315,-90,-213,-327,239,143,-203,138,-108
1912,8,8,-65,-265,-167,-24,-326,46,-66,-198,430,-6
1913,3,3,-101,-208,-27,299,-343,-28,-230,-134,136,-48
1914,8,8,-181,-427,-233,72,-261,86,-22,-265,579,11
1915,2,2,-71,-49,468,90,-518,-432,-438,138,77,-194
1916,6,6,-13,-204,-218,-210,-63,74,429,-474,62,-388
1917,5,5,-248,-348,-208,71,-326,402,-70,-228,113,69
1918,0,0,310,-304,-44,-125,-234,-141,-62,-164,-34,-30
1919,7,7,-286,-44,-43,133,-216,-279,-692,447,-123,70
1920,4,4,-247,-114,-15,-87,318,-107,-293,57,-156,37
1921,6,6,141,-408,-237,-184,-73,-42,528,-492,38,-278
1922,1,1,-84,297,-100,-265,10,-155,-118,-73,-47,-214
1923,3,3,-454,-50,-247,579,-264,77,-466,-65,-36,42
1924,4,4,-381,-159,-47,-222,327,-2,-152,-133,13,96
1925,7,7,-247,-71,-33,99,-149,-292,-622,432,-112,89
1926,3,3,-509,-120,-198,500,-81,137,-316,-74,17,-96
1927,2,2,-117,70,439,57,-384,-355,-302,57,-8,-284
1928,3,3,-555,-69,-192,537,-211,81,-454,44,44,-24
1929,4,4,-236,-73,-149,-223,400,-88,-271,-15,-225,4
1930,2,2,-135,-23,448,-92,92,-278,-132,-98,-148,-508
1931,5,5,-352,-83,-331,115,-88,373,-41,-298,-101,-1
1932,2,2,-209,170,477,107,-276,-379,-483,228,-213,-388
1933,7,7,-342,-21,182,244,-200,-317,-540,382,-62,-134
1934,1,1,-185,275,-84,-142,-2,-179,-267,-24,22,-91
1935,7,7,-199,-162,-106,90,-168,-114,-523,336,-76,141
1936,2,2,-10,-37,562,-43,-443,-266,-224,-27,-38,-383
1937,6,6,-69,-288,-127,-156,-110,61,438,-535,156,-341
1938,4,4,-22,-92,-58,-244,284,-80,-57,-33,-236,-111
1939,1,1,-121,318,-88,-244,16,-155,-167,-138,35,-179
1940,5,5,-14,-217,-361,-267,-192,306,46,-17,136,-107
1941,7,7,-137,-191,61,41,-11,-120,-328,135,29,25
1942,8,8,-113,-188,49,12,-100,-94,-58,-160,306,-37
1943,6,6,-67,-187,-196,-151,-48,47,365,-424,144,-353
1944,0,0,405,-336,-29,-174,-152,-89,-68,-172,-227,39
1945,1,1,-91,284,-51,-245,-2,-225,-203,-88,-20,-216
1946,8,8,-178,-275,17,70,-258,-9,-151,-134,425,15
1947,2,2,-49,-56,487,53,-366,-288,-403,162,-139,-292
1948,5,5,-221,-138,-90,44,-51,245,-122,-15,78,-91
1949,7,7,-93,-129,11,52,-86,-256,-532,294,-48,69
1950,7,7,-190,-192,-88,94,-198,-100,-527,356,-119,143
1951,6,6,8,-239,-179,-162,57,6,375,-371,-62,-234
1952,9,9,-282,-204,-162,152,18,-8,-383,-92,77,287
1953,3,3,-468,-75,-270,544,-236,66,-533,-91,-11,142
1954,5,5,-142,-321,-157,-171,-207,303,17,-194,113,133
1955,8,8,-172,-215,212,-15,-161,-175,-74,-327,366,-140
1956,4,4,-53,-84,36,-288,328,-185,-287,20,-190,-30
1957,2,2,-103,19,504,-87,-60,-347,-210,-41,-56,-487
1958,4,4,-356,-94,-144,-343,555,-60,-231,-49,-261,-38
1959,0,0,330,-162,-75,-200,-309,-45,-13,-91,-113,-188
1960,8,8,-131,-329,-13,-40,-311,45,35,-274,437,-13
1961,8,8,-153,-184,57,-5,-111,-117,-130,-237,384,-44
1962,3,3,-554,-129,-263,698,-467,68,-585,-45,153,-2
1963,4,4,-265,-164,-93,-70,288,-45,-227,-67,-81,172
1964,9,9,-328,-298,-112,49,159,-153,-488,16,67,402
1965,2,2,-37,74,204,-17,-87,-135,-211,18,-149,-138
1966,7,7,-158,-263,-186,79,-153,-96,-549,420,-96,160
1967,5,5,-355,-339,-327,35,-201,546,-120,-299,-14,184
1968,8,8,-137,32,-104,-119,-89,-97,-225,-76,228,27
1969,6,6,177,-371,-183,-91,-160,26,286,-323,66,-120
1970,5,5,-356,-369,-374,104,-326,582,-252,-237,12,213
1971,6,6,22,-408,-166,-141,-157,77,507,-513,127,-313
1972,0,0,423,-313,-26,-151,-286,-139,-26,-231,-71,-118
1973,8,8,-248,-477,-156,153,-275,197,15,-386,436,-15
1974,6,6,22,-384,-199,-205,-128,65,550,-510,83,-291
1975,7,7,-160,-123,-144,6,-41,-190,-475,322,-4,143
1976,3,3,-355,-101,-244,502,-302,119,-395,-57,-77,15
1977,6,6,83,-373,-238,-211,-155,134,381,-251,63,-244
1978,4,4,-447,-141,-255,-150,426,-4,-304,45,-135,123
1979,9,9,-80,-361,-64,29,24,-65,-224,-47,15,293
1980,4,4,-274,-49,-153,-276,499,-88,-218,-56,-136,-78
1981,6,6,-44,-267,-124,-139,46,-40,207,-288,107,-28
1982,6,6,2,-373,-101,-154,-261,158,294,-332,283,-205
1983,3,3,-426,-80,-41,580,-461,-161,-462,-85,228,-108
1984,2,2,66,-43,339,-78,-359,-138,-262,-100,-129,-159
1985,4,4,-243,-117,-74,-204,401,-39,-148,-15,-164,-89
1986,1,1,-208,304,-115,-176,41,-174,-277,-25,-4,-62
1987,0,0,327,-472,36,-95,-37,-192,-143,-167,-171,162
1988,1,1,-196,280,-62,-165,28,-183,-177,-54,-1,-136
1989,4,4,-95,-93,-45,-207,267,-94,-81,-243,-158,31
1990,6,6,101,-175,-160,-254,0,-11,328,-333,-161,-256
1991,2,2,-64,58,537,-33,-302,-293,-308,111,-186,-411
1992,9,9,-207,-390,-177,37,-11,-95,-399,-17,208,380
1993,1,1,-161,234,-99,-282,57,-244,-251,-73,97,-133
1994,1,1,-219,236,-127,-156,73,-149,-251,-44,-13,-21
1995,0,0,392,-311,-116,-58,-278,-100,-89,-146,-147,-8
1996,6,6,-8,-391,-117,-149,-179,100,416,-492,125,-171
1997,3,3,-393,-33,-201,510,-297,-39,-519,-80,41,90
1998,9,9,-242,-290,-65,-42,205,-91,-423,1,-65,344
1999,5,5,-322,-278,-322,239,-305,417,-279,-128,-31,160
2000,6,6,-58,-343,-87,-106,-51,27,390,-391,139,-244
2001,5,5,-67,-359,-235,-171,-332,354,-89,-88,186,78
2002,6,6,43,-307,-231,-71,-52,57,365,-336,-12,-187
2003,5,5,-341,-309,-308,144,-141,395,-21,-358,69,96
2004,8,8,-193,-236,-23,213,-253,-63,-319,14,276,70
2005,4,4,-68,-265,28,-217,370,-240,-181,-110,-12,-31
2006,6,6,125,-428,-224,-220,-145,79,488,-469,8,-191
2007,4,4,-381,-85,-111,-263,549,-57,-268,-72,-107,-26
2008,3,3,-607,-123,-224,581,-193,118,-484,-57,30,65
2009,9,9,44,-345,-72,118,-103,-131,-192,-82,86,197
2010,1,1,-130,267,-62,-229,85,-110,-122,-128,4,-143
2011,3,3,-357,-44,-63,460,-383,-123,-502,94,103,-7
2012,4,4,-391,-1,-177,-269,581,-136,-375,-26,-90,-45
2013,1,1,-162,267,-112,-220,95,-106,-151,-112,0,-96
2014,9,9,-283,-329,-93,96,115,-146,-507,55,19,373
2015,1,1,-167,323,-88,-259,25,-157,-217,-112,24,-132
2016,7,7,-300,-5,261,58,-142,-286,-464,329,32,-319
2017,1,1,-162,245,-158,-228,64,-140,-255,-39,-88,-18
2018,1,8,-97,37,11,-12,-171,-194,-291,68,72,-24
2019,9,9,-236,-328,-223,-40,131,8,-322,-33,-53,403
2020,3,3,-473,-173,-265,540,-168,116,-435,-82,22,134
2021,5,5,-389,-365,-423,112,-135,487,-250,-220,31,292
2022,4,4,-322,-12,-174,-189,412,-38,-195,-64,-92,-43
2023,0,0,232,-164,-49,-96,-381,112,-132,-62,-124,-54
2024,7,7,-123,-108,-105,-110,-41,-84,-399,210,-9,153
2025,3,3,-235,-136,-106,301,-245,48,-76,-202,137,-139
2026,6,6,-35,-338,-257,-87,15,82,465,-436,-77,-299
2027,1,1,-88,224,-151,-223,24,-76,-66,-142,25,-138
2028,7,7,-209,-45,-97,-25,-52,-113,-409,203,82,58
2029,5,5,-69,-296,-219,-274,-243,298,66,-87,58,40
2030,5,5,-381,-368,-231,61,-157,424,-64,-359,165,155
2031,3,3,-655,-93,-218,752,-353,-20,-673,5,29,38
2032,3,3,-547,-78,-196,569,-220,77,-494,9,-67,61
2033,0,0,170,-186,-43,-218,-8,-254,-237,109,-42,-120
2034,1,1,-192,256,-114,-144,32,-130,-221,-29,1,-61
2035,5,3,-417,-315,-236,468,-181,275,-261,-162,-33,17
2036,7,7,-198,-183,-147,-44,-65,-135,-503,407,-113,166
2037,5,5,-235,-349,-361,53,-107,376,-25,-153,-33,120
2038,8,8,-101,-125,-23,110,-315,-161,-258,-111,334,46
2039,6,6,33,-320,-220,-126,-184,62,415,-327,84,-217
2040,5,5,-155,-281,-58,-27,-70,250,88,-247,121,-201
2041,1,1,-209,264,-90,-164,37,-152,-256,13,-41,-59
2042,0,0,372,-325,-73,-201,-304,-101,-35,-138,-35,-51
2043,4,4,-245,-73,-185,-235,248,-139,-90,-240,124,39
2044,2,7,-66,-215,227,66,-486,-169,-530,273,118,-85
2045,3,3,-594,-148,-406,718,-377,260,-518,-117,33,45
2046,4,4,-391,-53,-225,-258,522,-25,-277,-38,-101,14
2047,6,6,77,-255,-68,-224,-213,51,357,-419,58,-252
2048,7,7,-359,-178,-53,-2,76,-152,-575,379,-168,175
2049,9,9,-171,-123,-70,-53,140,-108,-292,-18,-2,230
2050,8,8,-49,-296,-39,135,-201,-243,-283,-122,403,110
2051,1,1,-97,325,-97,-344,69,-219,-202,-24,-74,-170
2052,8,8,-149,-285,7,-11,90,-96,-94,-217,213,58
2053,4,4,-375,-188,-213,-56,315,-113,-347,9,-34,241
2054,9,9,-207,-456,-216,120,80,8,-332,-9,-58,366
2055,2,2,-111,38,392,77,-350,-291,-405,73,-35,-179
2056,8,8,-102,-497,-162,236,-393,-33,-160,-276,505,109
2057,6,6,67,-256,-288,-297,31,22,340,-206,-43,-248
2058,2,2,-198,10,454,183,-611,-491,-569,195,152,-216
2059,7,7,-206,-26,-48,80,-93,-184,-449,255,-42,84
2060,0,0,406,-490,-166,-91,-341,20,119,-248,-17,-118
2061,0,0,382,-252,-78,-174,-317,-26,-32,-168,-123,-118
2062,6,6,44,-393,-202,-184,-128,45,545,-422,80,-377
2063,7,7,-173,0,46,82,-52,-147,-223,157,-8,-113
2064,5,5,-365,-310,-246,90,-198,448,-98,-289,95,111
2065,8,8,-258,-294,-68,172,-165,-82,-162,-256,494,-30
2066,6,6,167,-287,-211,-285,-167,96,366,-323,-11,-258
2067,0,0,337,-209,62,-229,-209,-216,23,-212,-56,-185
2068,9,9,-310,-406,-80,-131,302,67,-316,-122,-113,359
2069,3,3,-325,-33,-257,505,-227,124,-363,-145,-58,-32
2070,7,7,-32,-42,-174,-253,-5,-108,-297,137,-136,112
2071,1,1,-225,223,-85,-132,35,-143,-317,35,-32,24
2072,3,3,-600,-120,-200,566,-149,62,-501,-104,110,54
2073,5,5,118,-314,-289,-122,-315,236,140,-165,22,-114
2074,4,4,-299,-233,-303,-165,320,-13,-107,17,-59,-15
2075,3,3,-510,-77,-131,618,-274,-75,-419,-42,128,-103
2076,3,3,-575,-60,-163,594,-264,-7,-531,-18,43,21
2077,5,5,-325,-189,-344,122,-255,500,-217,-235,-104,164
2078,5,5,-286,-375,-446,84,-329,592,-106,-364,122,95
2079,6,6,-9,-166,-185,-156,-53,50,345,-401,33,-302
2080,3,3,-548,-112,-280,686,-467,36,-791,83,88,95
2081,0,0,377,-197,28,-265,-259,-182,35,-220,-102,-185
2082,2,2,-22,84,342,-82,-276,-285,-185,1,31,-238
2083,3,3,-492,-32,-174,567,-253,30,-513,-2,-99,2
2084,4,4,-408,-340,-116,-193,414,13,-191,-50,-166,180
2085,2,2,-99,-22,527,55,-604,-435,-332,33,163,-258
2086,3,3,-576,-213,-134,588,-330,-38,-674,10,122,205
2087,0,0,463,-411,-18,-176,-280,-158,2,-249,-74,-93
2088,9,9,-346,-410,-133,16,147,0,-465,11,-45,423
2089,9,9,-427,-139,-180,-37,225,-19,-482,-42,-55,393
2090,4,4,-347,43,-139,-87,240,-107,-319,23,-127,39
2091,7,7,-258,-214,-104,79,-176,-72,-508,465,-223,98
2092,2,2,-68,23,559,15,-430,-421,-298,21,26,-342
2093,8,8,-32,33,54,-94,-9,-251,-238,-81,112,-91
2094,4,4,-376,-58,-213,-184,445,-152,-425,-4,-42,160
2095,7,7,-350,-84,122,239,-205,-283,-742,428,-148,6
2096,0,0,440,-344,-55,-158,-251,-88,-92,-220,-188,3
2097,6,6,54,-312,-225,-185,-131,92,420,-364,42,-184
2098,2,2,157,-219,192,-49,-272,-79,-217,-77,-25,-16
2099,8,8,-455,-267,-121,157,-147,85,-148,-152,412,15
2100,5,5,-398,-268,-267,115,-273,463,-121,-341,100,146
2101,2,2,-196,45,568,211,-568,-501,-488,121,56,-358
2102,8,8,-64,-283,12,-40,-255,-30,-49,-160,418,-8
2103,5,5,-364,-261,-290,55,-293,492,-164,-284,158,136
2104,7,7,-77,-153,-12,24,-272,-123,-519,339,-147,90
2105,3,3,-484,-187,-402,579,-184,148,-487,-230,142,147
2106,0,0,321,-341,-28,-26,-211,-230,-149,-98,-24,-34
2107,8,8,58,-494,-2,19,-295,-28,-28,-254,341,5
2108,2,2,-72,-90,580,165,-730,-502,-423,23,170,-300
2109,3,3,-275,-133,85,133,-77,-33,-301,52,75,15
2110,2,2,-82,-85,513,-3,-401,-360,-224,-134,254,-339
2111,8,8,-238,-355,82,188,-479,-83,-164,-204,593,-85
2112,2,2,-100,66,489,-66,-202,-311,-235,-5,-4,-389
2113,5,5,-450,-116,-307,282,-268,376,-123,-383,111,-25
2114,5,5,-372,-215,-380,111,-212,524,-190,-315,-41,196
2115,7,7,-90,-232,-327,-214,-114,-61,-419,529,-177,22
2116,6,6,-4,-277,-136,-247,-188,130,379,-486,208,-314
2117,4,4,-148,-123,-136,-283,422,-84,-63,-38,-199,-191
2118,6,0,95,-131,-201,-174,49,-36,82,-141,-70,-112
2119,8,8,-193,-173,-170,-19,-4,-110,-173,-279,447,12
2120,4,4,-220,-64,-64,-253,524,-189,-247,-10,-216,-177
2121,8,8,-173,-186,-207,-89,-222,89,-9,-264,326,53
2122,2,2,-132,169,476,-44,-258,-318,-360,151,-171,-374
2123,7,7,-156,-101,-62,78,-53,-253,-521,258,-35,134
2124,4,4,-186,-84,-33,-383,544,-236,-243,-92,-142,-162
2125,5,5,-284,-229,-226,-84,7,263,-113,-98,-36,182
2126,2,2,-195,132,492,130,-307,-412,-378,71,-41,-394
2127,0,0,368,-208,20,-248,-277,-112,91,-265,-84,-262
2128,3,3,-404,-94,-268,523,-273,38,-537,-77,-3,167
2129,9,8,-175,-360,83,89,16,-90,-289,-61,166,43
2130,4,9,-321,-243,-268,-94,289,-158,-464,-12,61,386
2131,6,6,82,-193,-178,-177,-54,66,263,-277,7,-143
2132,7,7,-211,-67,-156,52,-105,-181,-491,343,-20,102
2133,2,2,-57,20,486,34,-530,-425,-270,17,77,-295
2134,5,5,-207,-280,-272,14,-81,332,-141,-37,16,73
2135,6,1,-60,111,-77,-204,-49,-46,35,-134,65,-188
2136,1,1,-325,346,-117,-161,103,-172,-355,-54,-32,-59
2137,1,1,-91,296,-138,-296,54,-141,-159,-34,-62,-154
2138,2,2,-142,-90,403,185,-592,-373,-427,13,248,-178
2139,3,3,-628,-84,-327,680,-171,119,-506,-133,51,33
2140,6,6,59,-347,-362,-261,-14,116,460,-262,-91,-301
2141,7,7,-308,-65,-59,119,-161,-243,-655,427,-99,99
2142,8,8,-196,-315,6,150,-221,-141,-25,-244,471,-87
2143,7,7,-152,-67,99,134,-336,-320,-585,280,12,34
2144,6,6,113,-319,-294,-245,-78,117,410,-273,-84,-265
2145,4,4,20,-430,59,-226,302,-211,89,-247,-7,-226
2146,8,8,-169,-331,9,118,-280,-180,-250,-204,546,67
2147,9,9,-295,-308,-153,44,141,-158,-532,53,49,403
2148,4,4,-175,-247,15,-73,292,-77,-285,-87,-130,183
2149,8,8,-111,-276,-31,145,-326,-193,-357,-23,402,142
2150,6,6,-83,-341,-173,-190,-43,125,438,-505,113,-300
2151,3,3,-546,-21,-223,540,-151,141,-249,-202,-8,-243
2152,8,8,-108,-272,-87,36,-330,-12,-137,-207,456,20
2153,3,3,-468,-293,-354,570,-174,260,-326,-185,-5,74
2154,1,1,-106,330,-133,-262,33,-205,-223,-29,-76,-169
2155,0,0,333,-250,14,-247,-95,-137,130,-305,-99,-124
2156,6,6,117,-463,-296,-170,-89,124,471,-442,-37,-213
2157,2,2,-204,128,479,68,-310,-473,-369,72,91,-362
2158,2,2,-92,96,519,-39,-305,-392,-414,168,-114,-339
2159,5,5,-184,-144,-200,2,-326,405,-156,-155,111,-16
2160,6,6,-35,-210,-54,-163,-26,20,359,-407,49,-339
2161,9,9,-369,-375,-137,47,300,-48,-480,54,-94,330
2162,5,5,-160,-444,-287,154,-230,321,-42,-302,153,69
2163,8,8,-220,-272,16,131,-320,-116,-147,-213,562,-88
2164,1,1,-142,278,-123,-216,54,-139,-179,-39,-37,-98
2165,4,4,-267,-71,-162,-414,585,-214,-334,-35,-176,44
2166,1,1,-328,291,-144,-89,57,-128,-370,-52,6,-22
2167,7,7,-173,-194,-114,49,-89,-193,-578,388,-38,147
2168,8,8,-220,-158,224,73,-228,-198,-175,-139,382,-145
2169,4,4,-378,-186,-124,-113,369,-62,-328,67,-81,128
2170,6,6,1,-459,-132,-285,-58,84,570,-383,35,-434
2171,1,1,-197,262,-116,-176,88,-118,-224,-48,-21,-54
2172,8,8,-232,-328,-141,80,-228,-43,-107,-286,623,-46
2173,4,4,-420,-17,-275,-383,589,-45,-274,-90,-116,20
2174,3,3,-329,-85,-196,382,-207,183,-308,-79,-129,7
2175,1,1,-137,196,-117,-145,62,-128,-166,-13,-41,-56
2176,2,2,-90,-34,380,24,-43,-225,-176,-69,-121,-330
2177,8,8,-129,-269,162,44,-234,-158,-5,-154,425,-204
2178,0,0,376,-351,51,-172,-194,-241,-94,-154,-64,-12
2179,8,8,-250,-224,151,258,-536,-104,-367,-112,432,-41
2180,5,5,-325,-182,-287,137,-211,433,-158,-230,-86,100
2181,9,9,-153,-370,-92,-36,132,-79,-409,50,-96,366
2182,1,1,-372,375,184,144,-387,-224,-571,159,-78,-282
2183,4,4,-101,-283,2,-119,355,-179,-39,-139,-145,-113
2184,2,2,-219,196,487,60,-143,-470,-359,40,-59,-514
2185,0,0,142,-37,-44,-204,-209,-1,33,-85,5,-178
2186,2,2,91,-274,279,-1,-111,-167,-136,-122,35,-102
2187,7,7,-237,-76,-25,121,-238,-314,-698,469,-111,58
2188,0,0,321,-349,-138,-142,-434,91,47,-166,30,-160
2189,9,9,-163,53,-223,-170,28,-113,-360,-6,95,151
2190,0,0,348,-160,31,-252,-288,-104,-23,-148,-127,-203
2191,2,2,-105,-110,572,89,-534,-421,-340,2,205,-291
2192,5,5,-184,-173,-265,97,-314,388,-119,-275,18,23
2193,7,7,-213,-179,48,111,-290,-186,-649,358,21,39
2194,6,6,63,-201,-160,-246,-51,79,355,-440,-35,-260
2195,7,7,-56,-263,-6,45,-190,-131,-340,210,126,73
2196,9,9,-270,-334,-228,13,87,12,-383,-57,-6,443
2197,4,4,-190,-20,-49,-153,359,-214,-135,-24,-117,-247
2198,2,2,-108,112,346,-108,-78,-378,-374,130,-5,-237
2199,6,6,14,-283,-104,-193,-104,71,355,-439,119,-287
2200,2,2,-25,-28,287,-43,22,-345,-23,-176,-102,-492
2201,4,4,-445,-178,-48,-69,542,-122,-449,71,-146,32
2202,4,4,-272,11,-97,-220,456,-233,-288,44,-75,-159
2203,8,8,-250,-316,-39,232,-296,-76,-174,-214,450,41
2204,0,0,263,-144,-142,-178,-299,-32,-97,-1,-39,-136
2205,4,4,-94,-109,-139,-199,315,-185,-172,40,-113,-93
2206,4,4,-277,-45,-85,-166,405,-67,-196,-4,-119,-105
2207,5,5,-341,-363,-275,-46,-179,509,-133,-314,95,215
2208,8,8,-161,-187,-20,96,-398,-57,-217,-153,448,-6
2209,0,0,367,-303,71,-192,-259,-184,-39,-190,-54,-126
2210,6,6,21,-263,-185,-111,13,43,332,-286,-39,-167
2211,8,8,-141,-344,10,106,-401,-96,-172,-200,556,-2
2212,9,9,-246,-388,-159,-2,140,-134,-425,0,105,422
2213,8,8,-262,-307,56,172,-320,-109,-312,-155,541,61
2214,5,5,-278,-210,-339,145,-283,454,-126,-264,-4,58
2215,6,6,64,-264,-68,-220,-200,79,324,-439,49,-139
2216,9,9,-214,-319,-88,-64,197,-87,-364,-51,-69,384
2217,0,0,387,-231,-7,-201,-294,-81,41,-207,-150,-110
2218,4,4,-461,-59,-241,-204,507,-58,-384,-29,-80,161
2219,8,8,-142,-350,69,49,-256,-124,-131,-153,491,31
2220,7,7,-191,-248,-139,114,-151,-118,-573,357,-81,203
2221,1,1,-87,265,-169,-366,-17,-98,-135,-53,11,-183
2222,3,3,-244,-61,-182,329,-253,167,-252,-8,-141,-181
2223,4,4,-373,-34,-319,-312,515,-48,-280,27,-136,-16
2224,5,5,-97,-428,-190,41,-48,190,63,-289,74,83
2225,8,8,-200,-416,-9,114,1,-85,-141,-272,332,177
2226,0,0,403,-307,-1,-173,-283,-116,67,-272,-88,-120
2227,9,9,-166,-273,-52,29,95,-68,-329,22,-35,287
2228,1,1,-77,241,-153,-234,51,-124,-102,-35,-47,-155
2229,3,3,-445,-154,-33,593,-444,-151,-685,35,94,96
2230,3,3,-627,-107,-267,657,-215,65,-534,-174,117,70
2231,6,6,33,-369,-205,-163,-125,72,533,-486,25,-328
2232,9,9,-60,-297,-138,-99,98,-140,-272,-11,-64,305
2233,8,8,-257,-525,-96,21,-103,47,51,-253,510,64
2234,7,7,-140,-69,107,122,-290,-371,-650,359,-56,30
2235,1,1,-177,353,-77,-314,113,-249,-227,-23,-59,-218
2236,0,0,345,-219,-36,-143,-258,-68,21,-190,-110,-112
2237,5,5,-152,-422,-132,-126,-420,377,140,-358,231,-18
2238,7,7,-239,-61,28,205,-313,-339,-738,394,-82,49
2239,1,1,-64,277,-132,-272,22,-128,-104,-63,-49,-176
2240,7,7,-195,-175,-49,65,-210,-147,-538,408,-122,105
2241,5,5,-151,-263,-256,-39,-220,400,-45,-203,102,8
2242,2,2,-160,-23,460,201,-587,-478,-426,65,192,-253
2243,7,7,-207,-134,-154,37,-93,-50,-420,297,-55,134
2244,9,9,-149,-246,-175,-18,76,-123,-377,1,-32,346
2245,1,1,-40,170,-61,-179,21,-98,-78,-50,-28,-108
2246,8,8,-197,-278,-119,-45,-255,64,21,-325,432,20
2247,5,5,-387,-311,-398,165,-191,522,-127,-260,30,86
2248,2,2,-100,-35,474,126,-380,-360,-407,154,-73,-263
2249,4,4,-307,-163,6,-214,590,-150,-252,-126,-231,-124
2250,9,9,-170,-375,-271,-4,100,-20,-237,-76,4,372
2251,4,4,-313,-162,-21,-291,434,-82,-221,-4,-156,4
2252,7,7,-215,-31,-72,133,-171,-241,-563,320,-63,82
2253,2,2,-158,-65,458,109,-322,-278,-395,-44,74,-171
2254,2,2,-112,-108,437,25,-258,-149,-256,-10,58,-267
2255,3,3,-288,-114,-172,396,-310,-9,-363,-108,129,61
2256,4,4,-166,-251,-165,-293,506,-75,-152,-30,-360,-39
2257,9,9,-383,-345,-113,68,121,-32,-503,20,20,389
2258,1,1,-132,309,-4,-285,96,-272,-260,-43,-87,-202
2259,9,9,-315,-322,-151,65,105,-35,-484,63,-75,410
2260,2,2,-66,14,499,-103,-145,-256,-180,-76,-24,-400
2261,1,1,-98,326,-67,-279,12,-241,-245,-44,-65,-204
2262,7,7,-198,-56,-84,134,-199,-167,-507,257,-11,86
2263,9,9,-175,-409,-160,-91,161,-75,-469,100,-163,437
2264,4,4,-326,-107,-64,-232,507,-14,-180,-156,-225,-85
2265,4,4,-333,-166,-54,-167,496,-117,-283,24,-201,-59
2266,1,1,-326,246,6,38,38,21,-228,-194,-179,-291
2267,6,6,115,-442,-212,-183,-155,48,506,-448,91,-262
2268,7,7,-103,-224,-236,-67,48,-200,-457,347,-78,140
