index,label,pred,raw_logit0,raw_logit1,raw_logit2,raw_logit3,raw_logit4,raw_logit5,raw_logit6,raw_logit7,raw_logit8,raw_logit9
1679,4,4,-222,42,-111,-209,342,-172,-277,83,-128,-64
1680,4,4,-139,96,-137,-217,270,-134,-178,12,-103,-100
1681,3,7,-128,-39,-17,78,-132,-114,-361,189,-103,55
1682,2,2,43,-47,155,-37,-3,-150,-214,50,-209,-46
1683,3,3,-208,9,21,271,-184,-144,-351,127,-70,-40
1684,5,5,-48,-43,-242,-138,-110,174,-6,-92,-29,31
1685,6,6,72,-171,-187,-163,9,29,269,-240,-76,-125
1686,8,8,0,-41,-99,-60,-49,31,66,-96,69,-91
1687,8,1,-52,93,-176,-209,-16,-64,-117,-68,85,-14
1688,6,6,28,-21,-234,-235,55,27,223,-256,-90,-191
1689,2,2,71,9,183,-109,-41,-187,-109,14,-88,-138
1690,3,3,-61,-48,-94,162,-157,39,-154,8,-90,-4
1691,1,1,-77,205,-66,-212,72,-51,-91,-62,-61,-107
1692,0,0,194,-132,-11,-138,-162,-86,-51,33,-138,-19
1693,5,5,-93,-105,-133,-1,-124,219,-33,-81,-51,35
1694,8,8,55,-92,66,-15,-164,-119,-26,-69,93,-67
1695,9,7,-88,54,-108,-156,49,-95,-195,65,-26,52
1696,2,2,47,65,126,-88,-45,-159,-74,-16,-85,-146
1697,9,9,-59,-138,-102,-69,72,-82,-141,28,10,125
1698,6,6,22,-172,-127,-105,-54,27,220,-127,11,-96
1699,7,7,-175,43,64,-25,-121,-190,-431,326,-200,-22
1700,0,0,164,-125,-134,-105,-184,-11,-13,47,-111,-52
1701,4,4,-131,70,-102,-210,172,-34,-122,12,-119,-11
1702,8,8,-17,-46,-139,-149,-174,69,36,-73,136,-93
1703,7,7,-76,9,0,0,-73,-151,-274,176,-56,22
1704,1,1,-56,244,-115,-321,102,-99,-100,-26,-129,-169
1705,7,7,-122,69,-31,-103,13,-152,-267,203,-116,6
1706,4,4,-252,80,-155,-188,306,-125,-253,61,-82,-70
1707,1,1,-98,198,-94,-230,118,-81,-122,-57,-56,-64
1708,0,0,188,-100,-62,-102,-163,-63,-80,52,-203,-6
1709,9,9,-99,-5,-81,35,-4,31,-106,-11,-31,70
1710,7,7,-125,71,-46,-128,17,-129,-257,200,-128,6
1711,2,2,-24,-2,216,68,-295,-280,-258,109,13,-131
1712,0,0,147,-182,28,-99,-55,-210,-208,104,-188,70
1713,0,0,181,-127,-66,-95,-143,-81,-89,46,-149,-19
1714,9,9,-115,-106,-86,-55,25,-26,-236,52,-39,178
1715,1,1,-50,228,-88,-272,95,-89,-88,-47,-98,-137
1716,7,1,-66,123,-9,-108,-31,-164,-205,106,-48,-45
1717,8,0,79,-123,-123,-15,-93,-18,-6,-8,40,-39
1718,7,7,-209,20,116,60,40,-195,-357,228,-152,-78
1719,8,8,-46,-17,-43,-81,-51,-113,-84,-94,202,-43
1720,4,4,-146,-48,-143,-153,255,-131,-132,78,-183,-72
1721,7,4,-131,82,-131,-221,129,-124,-231,109,-94,21
1722,2,2,-57,36,210,-29,-39,-114,-79,29,-66,-241
1723,0,0,198,-199,-115,-95,-120,-53,-49,-30,-130,32
1724,4,4,-112,-62,-33,-165,244,-188,-216,92,-177,8
1725,6,6,10,-11,-186,-206,29,28,179,-230,-32,-153
1726,0,0,178,-117,-30,-91,-89,-82,-61,-30,-189,25
1727,3,3,-203,15,-146,187,-120,-56,-323,83,2,56
1728,1,1,-112,234,-107,-291,109,-98,-149,-4,-131,-85
1729,1,1,-12,271,-91,-403,122,-150,-82,-82,-146,-233
1730,3,3,-69,53,-60,68,-107,19,-115,31,-75,-30
1731,3,3,-274,30,-56,283,-121,-43,-321,101,-55,-31
1732,9,9,-88,-100,-92,-1,36,-42,-203,12,-13,149
1733,6,6,54,-168,-182,-135,-95,-9,232,-133,8,-130
1734,7,7,-55,-93,-113,-141,-53,-112,-257,324,-183,28
1735,4,4,-72,48,-50,-209,205,-60,-107,4,-117,-97
1736,1,1,-84,204,-109,-268,113,-88,-105,-31,-102,-94
1737,5,1,-50,56,-19,8,-51,34,-56,8,-97,-85
1738,3,3,-276,55,-82,234,-81,-56,-290,100,-108,-24
1739,0,0,198,-108,-45,-164,-125,-114,-70,-17,-133,-55
1740,8,6,35,-37,-139,-189,9,-14,46,-104,6,-104
1741,7,7,-83,94,-27,-94,-146,-142,-275,193,-12,-35
1742,3,3,-131,-38,-20,278,-169,-74,-198,37,-43,-84
1743,9,7,-72,-76,-117,-129,55,-63,-195,123,-86,108
1744,6,6,43,-125,-121,-154,-17,14,260,-225,-21,-170
1745,9,9,-51,-58,-85,-118,79,-122,-193,65,-51,93
1746,3,3,-163,72,12,164,-76,-49,-167,70,-142,-125
1747,5,5,-26,11,-277,-106,-86,140,-3,20,-46,-98
1748,0,0,136,-152,-25,-145,9,-120,-33,-32,-92,-48
1749,2,2,22,-85,221,44,-290,-292,-264,112,46,-71
1750,7,7,-118,2,7,10,-13,-100,-184,177,-59,-26
1751,4,4,-119,49,-6,-125,186,-60,-99,-11,-147,-120
1752,5,5,-92,-85,-151,-55,-77,207,-44,-9,-117,34
1753,1,1,-92,216,-119,-268,132,-78,-106,-56,-81,-97
1754,7,1,-79,171,155,-86,-9,-270,-257,167,-149,-201
1755,5,5,26,-107,-102,-126,-103,155,41,-53,-99,-21
1756,8,8,-69,-79,-106,-69,-96,42,-52,-67,165,46
1757,0,0,170,-30,-88,-210,-124,-73,-55,1,-150,-107
1758,8,8,-91,-130,30,101,-188,-6,-120,-18,155,-20
1759,8,6,20,-88,-71,-149,12,-25,67,-118,42,-54
1760,1,1,-69,254,-140,-326,120,-95,-113,-70,-101,-132
1761,5,5,-154,-64,-123,-59,-32,153,-88,-19,-56,80
1762,0,7,109,-26,-80,-137,-173,-25,-113,153,-158,-104
1763,3,3,-176,-39,-130,216,-119,61,-190,20,-79,14
1764,0,0,204,-185,-60,-180,-77,-70,29,-76,-145,-40
1765,3,3,-236,35,-84,238,-91,3,-214,87,-43,-69
1766,1,1,-98,296,-143,-308,112,-143,-99,-52,-88,-221
1767,4,4,-89,-14,-22,-170,209,-65,-125,22,-150,-22
1768,0,0,163,-12,-65,-214,-124,-107,-25,-31,-76,-123
1769,3,3,-185,35,55,211,-93,-173,-305,105,-51,-41
1770,7,7,-109,20,-47,-34,-106,-132,-317,237,-56,1
1771,2,2,-26,45,258,-5,-260,-279,-256,111,-33,-144
1772,7,7,-118,8,-43,-65,-7,-77,-134,260,-166,-108
1773,1,1,4,164,-170,-281,37,-38,60,-136,-75,-219
1774,8,8,-8,-16,-79,-144,-41,30,-18,-72,39,-50
1775,0,0,107,-104,-90,-60,-98,-38,-73,63,-85,-7
1776,7,7,-84,16,36,-57,-111,-137,-314,215,-110,2
1777,0,0,189,-144,-20,-85,-131,-87,-25,-12,-99,-31
1778,4,4,-35,4,-150,-203,163,-20,-29,-1,-166,-90
1779,3,3,-251,71,-50,279,-207,-65,-356,69,-83,-13
1780,1,1,-17,231,-98,-314,85,-88,-50,-65,-117,-197
1781,9,9,33,-80,-102,-150,37,-97,-43,-55,-95,59
1782,8,8,-87,-170,-15,-3,-91,-13,-150,45,134,67
1783,7,7,-136,42,-37,-128,66,-173,-311,206,-140,41
1784,7,7,-138,65,27,-56,-52,-177,-338,268,-154,-31
1785,1,1,-109,221,-95,-273,129,-65,-136,-61,-81,-71
1786,4,4,-84,53,-95,-196,222,-110,-126,32,-67,-126
1787,9,9,-107,-120,-84,-64,72,-32,-213,85,-107,168
1788,9,9,-100,-52,-105,-91,90,-62,-201,17,-40,141
1789,3,3,-112,51,-93,143,-118,22,-166,34,-105,-34
1790,2,0,59,-43,35,-57,12,-159,-109,45,-22,-62
1791,1,1,-28,254,-136,-336,103,-106,-68,-69,-116,-198
1792,7,7,-180,27,66,14,13,-220,-335,296,-148,-74
1793,9,9,-191,-118,-30,-20,144,-76,-320,85,-126,205
1794,0,0,150,-68,-16,-165,-119,-62,-5,-10,-121,-83
1795,2,2,51,21,294,-98,-120,-198,-139,24,-128,-211
1796,0,0,178,-162,-63,-96,-36,-71,0,-74,-124,26
1797,3,3,-147,-11,-176,185,-88,106,-136,-2,-115,-24
1798,3,3,-248,51,-141,235,-64,35,-170,34,-89,-92
1799,7,7,-174,72,24,-48,-36,-213,-373,288,-157,-16
1800,6,6,73,-136,26,-124,13,-85,153,-144,-55,-124
1801,9,9,-130,-173,-9,36,83,-37,-224,-5,-54,178
1802,2,2,-35,30,187,44,-123,-253,-266,96,-70,-89
1803,3,3,-186,-40,-19,209,-131,-46,-340,89,-139,38
1804,3,3,-320,40,-64,336,-156,-129,-430,120,-34,-4
1805,7,7,-114,-9,-18,-68,-22,-139,-292,251,-139,31
1806,7,7,-98,34,38,-71,-74,-178,-352,249,-135,1
1807,0,0,168,-128,-49,-103,-73,-67,-89,9,-198,41
1808,0,0,182,-121,98,-193,83,-188,-25,-102,-169,-79
1809,7,7,-90,97,12,-76,-43,-168,-271,164,-97,-5
1810,5,5,-100,-49,-171,-10,-119,208,-63,-15,-131,43
1811,2,2,42,-8,236,-83,-74,-258,-291,143,-142,-131
1812,9,9,-85,-49,-70,-75,32,-65,-203,91,-78,124
1813,8,8,33,-165,41,-78,-12,-38,-30,-68,89,-18
1814,7,7,-101,99,-74,-139,-1,-85,-172,115,-37,-55
1815,4,4,-114,7,-98,-232,256,-44,-104,-21,-149,-32
1816,4,4,-113,59,-130,-269,268,-120,-183,18,-106,-41
1817,2,2,-11,37,215,-10,-141,-220,-154,32,-17,-164
1818,6,6,47,-159,-254,-178,-4,63,217,-197,-84,-54
1819,6,6,115,-103,-102,-273,-31,17,218,-174,-108,-197
1820,1,1,-95,345,-122,-386,134,-194,-123,-44,-126,-277
1821,9,9,-96,-107,-39,-26,25,-36,-229,67,-53,144
1822,6,6,48,-52,-167,-124,-24,40,121,-88,-113,-94
1823,8,6,19,-77,-25,-101,-3,-81,73,-108,56,-65
1824,2,2,-40,17,229,48,-323,-282,-284,107,23,-115
1825,9,4,-112,44,-114,-203,163,-77,-204,-15,-89,74
1826,0,0,144,-154,-36,-92,-97,-139,-122,52,-143,27
1827,8,8,-70,-111,-15,72,-156,-99,-74,-98,248,-27
1828,3,7,-146,56,14,103,-96,-78,-240,143,-133,-52
1829,1,1,-87,203,-87,-255,86,-96,-135,-1,-130,-72
1830,1,1,-55,257,-115,-293,89,-108,-100,-24,-119,-191
1831,6,6,66,-202,-151,-116,-85,41,232,-201,9,-62
1832,3,3,-239,58,-80,223,-110,-1,-247,103,-148,-76
1833,5,5,-122,-45,-121,39,-143,190,-104,-18,-74,36
1834,1,1,-39,279,-119,-356,117,-126,-113,-41,-163,-201
1835,1,1,-46,220,-99,-261,88,-85,-76,-60,-80,-130
1836,1,1,-54,260,-103,-320,102,-123,-112,-26,-119,-179
1837,3,3,-211,30,-67,188,-101,33,-215,67,-131,-24
1838,1,1,-48,288,14,-292,99,-244,-169,-14,-159,-230
1839,2,2,-35,25,157,19,-279,-250,-251,117,49,-100
1840,3,3,-149,13,-116,256,-148,44,-177,11,-87,-55
1841,0,0,120,-159,-149,-50,-81,18,19,-79,-29,-14
1842,2,2,-39,15,196,55,-192,-258,-196,21,62,-130
1843,0,0,178,-168,-6,-108,-60,-88,-84,14,-207,-35
1844,1,1,-63,259,-93,-302,79,-142,-152,14,-136,-150
1845,3,3,-228,-81,-70,305,-181,-48,-333,48,-4,66
1846,5,5,-85,-40,-107,33,-111,154,-56,-53,-10,18
1847,5,5,61,-180,-222,-72,-186,160,86,-33,-17,-75
1848,7,7,-91,48,21,-38,-49,-229,-341,239,-95,-10
1849,4,4,-79,-5,-77,-119,171,-103,-105,-10,-37,-18
1850,8,8,-36,-57,61,4,-137,-105,-171,65,84,25
1851,9,9,-159,-4,-87,-87,124,-109,-274,78,-32,130
1852,6,6,73,-101,-266,-187,-28,92,242,-230,-130,-164
1853,9,4,-27,-81,-97,-165,105,-85,-120,13,-94,90
1854,6,6,37,-178,-273,-133,-49,53,239,-134,-4,-127
1855,8,8,-15,-85,7,1,-38,-46,-50,-18,110,9
1856,3,3,-178,-1,78,173,-138,-90,-279,101,-55,-37
1857,6,6,31,-76,-122,-168,9,53,167,-92,-127,-160
1858,6,6,34,-145,-187,-195,-19,34,304,-261,-23,-158
1859,8,7,-144,-26,15,-7,-6,-174,-214,153,103,-87
1860,5,5,-64,-111,-182,-59,-72,191,1,-21,-105,36
1861,1,1,-123,243,-75,-246,69,-117,-193,9,-70,-63
1862,4,4,-136,33,-75,-115,188,-44,-117,-6,-60,-37
1863,2,2,-43,-14,241,37,-190,-180,-184,50,-22,-112
1864,4,4,-166,151,-172,-308,304,-108,-173,5,-125,-150
1865,4,4,-52,82,-44,-249,237,-119,-75,-51,-149,-141
1866,5,5,-122,-46,-151,4,-133,230,-57,-43,-79,20
1867,1,1,-50,253,-130,-333,104,-89,-84,-55,-137,-172
1868,1,1,-145,220,-65,-155,98,-176,-159,14,-43,-151
1869,9,9,-117,-22,-66,-84,100,-58,-211,-9,-49,145
1870,0,0,197,-162,-65,-125,-141,-63,-24,-47,-32,-45
1871,2,2,27,27,146,15,-184,-247,-173,16,2,-152
1872,4,4,-219,152,-168,-249,338,-112,-196,-4,-144,-194
1873,9,9,-141,-70,-52,-31,102,-88,-249,31,-50,174
1874,5,5,-27,-144,-157,-30,-95,167,27,-76,-63,47
1875,7,7,-179,72,71,-13,-99,-198,-402,308,-200,-50
1876,1,1,-47,282,-106,-336,104,-131,-120,-27,-155,-201
1877,8,8,-21,-21,-146,-84,-44,-32,-42,-78,119,11
1878,8,3,-57,-21,52,68,-150,-108,-86,44,48,-118
1879,5,5,-105,-99,-152,-45,-86,212,27,-75,-4,-4
1880,6,4,52,88,-110,-367,144,-165,-23,25,-252,-250
1881,9,9,-143,-4,-102,-152,123,-114,-276,86,-53,138
1882,8,8,-81,-161,0,92,-143,-50,-140,29,188,14
1883,7,7,-88,-3,-97,-123,14,-87,-189,193,-155,43
1884,1,1,-20,265,-157,-350,93,-87,-50,-94,-119,-223
1885,1,1,-82,277,-184,-356,89,-116,-49,-85,-59,-248
1886,6,6,34,-42,-156,-199,13,-1,237,-230,-39,-237
1887,7,7,-124,45,-182,-167,12,-49,-168,224,-111,-49
1888,6,6,5,22,-113,-197,38,17,159,-219,-32,-202
1889,3,3,-190,48,-142,250,-123,43,-160,22,-94,-72
1890,2,2,30,60,295,-68,-109,-262,-246,81,-154,-207
1891,2,2,49,-11,256,-41,-116,-206,-225,62,-164,-130
1892,0,0,169,-87,-65,-79,-126,-56,-99,25,-167,11
1893,8,8,-68,-84,85,87,-216,-153,-126,-3,197,-70
1894,9,9,-99,-62,-150,-166,28,28,-120,49,-35,105
1895,2,2,55,-91,135,10,-2,-106,-130,-20,-177,-55
1896,5,5,-119,-122,-169,-3,-95,193,-67,11,-75,61
1897,1,1,-54,269,-112,-303,96,-125,-114,-21,-133,-193
1898,0,0,129,-115,-141,-99,-155,13,71,-17,-53,-71
1899,8,7,-87,16,77,43,-143,-126,-172,107,43,-64
1900,1,1,-15,247,-67,-374,153,-177,-43,-95,-150,-307
1901,9,4,-105,-5,-119,-173,137,-29,-76,-16,-36,42
1902,5,5,-59,-63,-151,-96,-102,164,-40,46,-100,-10
1903,7,7,-58,9,63,-38,2,-120,-134,158,-71,-93
1904,9,9,-140,19,-88,-115,105,-119,-262,65,-36,126
1905,6,6,48,-141,-264,-191,16,57,322,-288,-80,-183
1906,9,9,-50,-44,-88,-108,6,-71,-197,80,-22,106
1907,0,0,100,7,-83,-192,-114,-74,-97,79,-151,-85
1908,6,6,56,-33,-142,-221,18,-2,194,-213,-68,-162
1909,1,1,-31,223,-76,-274,57,-160,-176,28,-129,-135
1910,5,5,-84,-122,-177,-36,-103,208,-20,-44,-99,69
1911,5,5,58,-140,-153,-125,-180,129,70,-28,27,-67
1912,8,8,-15,15,-161,-201,-85,-14,29,-133,114,-103
1913,3,3,28,-75,-6,69,-136,-55,-105,2,-8,-51
1914,8,8,-47,-99,-192,-63,-77,16,51,-106,203,-87
1915,2,2,-7,32,213,2,-227,-292,-327,167,-78,-125
1916,6,6,55,-66,-239,-254,12,34,280,-287,-70,-224
1917,5,5,-75,-126,-172,-9,-152,231,-31,-61,-65,48
1918,0,0,151,-28,-84,-221,-83,-120,-74,2,-164,-79
1919,7,7,-198,93,21,-41,-57,-223,-409,318,-161,-27
1920,4,4,-66,11,-30,-144,185,-68,-94,3,-91,-55
1921,6,6,106,-197,-163,-147,-57,-64,294,-237,3,-158
1922,1,1,-53,276,-125,-311,99,-119,-94,-41,-118,-218
1923,3,3,-213,20,-89,287,-157,-16,-269,63,-84,-21
1924,4,4,-127,-16,-80,-177,184,-26,-90,-10,-61,28
1925,7,7,-180,78,18,-52,-24,-232,-385,299,-152,-12
1926,3,3,-200,11,-86,223,-53,9,-131,47,-57,-112
1927,2,2,-37,83,187,-19,-145,-219,-212,99,-90,-157
1928,3,3,-241,7,-106,264,-131,32,-216,56,-13,-36
1929,4,4,-89,76,-125,-270,253,-88,-130,-8,-186,-107
1930,2,2,26,33,216,-83,37,-210,-86,-22,-134,-243
1931,5,5,-68,-38,-185,-66,-35,169,25,-63,-151,-16
1932,2,2,-37,92,288,-4,-156,-250,-276,122,-166,-207
1933,7,7,-150,57,133,63,-76,-238,-312,245,-100,-107
1934,1,1,-87,238,-79,-253,93,-116,-138,-22,-74,-104
1935,7,7,-132,1,-36,-45,-44,-83,-261,213,-111,38
1936,2,2,77,-19,275,-83,-200,-162,-117,-7,-96,-173
1937,6,6,44,-116,-220,-210,-2,37,274,-296,-18,-156
1938,4,4,-27,17,-76,-219,157,-85,-82,50,-177,-84
1939,1,1,-60,269,-120,-303,109,-98,-92,-82,-74,-158
1940,5,5,-28,-63,-247,-198,-77,148,47,13,28,-96
1941,7,7,-3,-39,30,-31,3,-97,-119,74,-31,-23
1942,8,8,-6,-43,9,-57,-26,-84,-35,-62,110,-42
1943,6,6,18,-24,-201,-211,24,12,217,-246,-15,-210
1944,0,0,188,-172,-33,-111,-47,-60,-12,-57,-193,28
1945,1,1,-30,281,-75,-330,101,-158,-82,-56,-141,-260
1946,8,8,-50,-76,14,-43,-105,-34,-80,-5,175,-13
1947,2,2,20,33,292,-61,-154,-183,-194,67,-170,-200
1948,5,5,-69,-22,-66,-11,-38,110,-1,-2,11,-77
1949,7,7,-5,58,32,-111,11,-188,-222,160,-121,-97
1950,7,7,-149,-7,-36,-48,-63,-99,-291,247,-150,41
1951,6,6,48,-40,-169,-229,84,-7,186,-215,-137,-128
1952,9,9,-107,-7,-71,-38,60,-51,-190,64,-59,67
1953,3,3,-183,-28,-99,221,-87,1,-226,0,-51,39
1954,5,5,-22,-140,-156,-125,-160,165,-18,-1,-42,52
1955,8,8,-41,-76,-14,-37,-3,-98,-73,-119,142,22
1956,4,4,-15,27,-35,-275,204,-137,-135,12,-168,-48
1957,2,2,18,47,253,-112,1,-252,-118,-5,-111,-259
1958,4,4,-145,73,-147,-311,290,-76,-122,10,-227,-116
1959,0,0,164,26,-104,-242,-111,-60,-2,-13,-167,-185
1960,8,8,-10,-133,-91,-95,-165,32,52,-87,170,-29
1961,8,8,-53,8,-6,-131,55,-109,-102,-111,121,-20
1962,3,3,-237,7,-77,258,-175,-22,-286,76,5,-25
1963,4,4,-107,1,-69,-122,163,-62,-132,-11,-86,38
1964,9,9,-125,-17,-67,-79,102,-120,-263,70,-39,112
1965,2,2,-10,35,113,-31,-14,-103,-134,47,-130,-79
1966,7,7,-103,-49,-74,-40,-38,-96,-246,259,-131,21
1967,5,5,-87,-136,-160,-51,-98,235,-25,-46,-108,51
1968,8,1,-42,146,-113,-237,22,-44,-62,-53,-11,-89
1969,6,6,109,-186,-152,-127,-58,2,218,-199,-29,-86
1970,5,5,-78,-160,-221,-43,-145,252,-46,-21,-85,58
1971,6,6,54,-193,-228,-134,-53,62,295,-258,-14,-136
1972,0,0,202,-106,-44,-162,-81,-147,-54,-61,-106,-59
1973,8,8,-24,-177,-112,-44,-95,60,79,-107,174,-71
1974,6,6,60,-165,-222,-183,-40,28,315,-271,-17,-155
1975,7,7,-113,15,-65,-91,37,-145,-274,185,-65,61
1976,3,3,-113,-36,-96,178,-135,51,-140,16,-120,-39
1977,6,6,44,-134,-213,-161,-66,71,210,-113,-31,-158
1978,4,4,-208,21,-170,-151,249,-76,-197,62,-124,-10
1979,9,9,-16,-134,-63,-41,17,-38,-100,0,-27,134
1980,4,4,-96,111,-122,-306,285,-115,-118,-11,-156,-168
1981,6,6,7,-59,-172,-164,25,-25,124,-136,-14,-44
1982,6,6,65,-152,-90,-188,-138,57,197,-175,58,-139
1983,3,3,-195,-3,-11,283,-197,-136,-294,58,37,-44
1984,2,2,79,16,133,-116,-108,-90,-132,3,-198,-58
1985,4,4,-98,22,-72,-198,243,-50,-83,-3,-115,-113
1986,1,1,-104,234,-102,-276,109,-110,-151,-19,-93,-81
1987,0,0,167,-213,12,-94,-8,-118,-91,-44,-169,102
1988,1,1,-64,220,-94,-241,75,-94,-71,-49,-100,-128
1989,4,4,-2,28,-104,-266,175,-61,19,-155,-158,-34
1990,6,6,71,-3,-179,-275,42,-31,155,-146,-206,-175
1991,2,2,32,45,284,-94,-136,-206,-207,95,-171,-216
1992,9,7,-23,-76,-72,-115,6,-99,-142,57,47,45
1993,1,1,-87,281,-65,-316,83,-203,-137,-61,-38,-199
1994,1,1,-80,221,-93,-271,106,-105,-109,-30,-105,-109
1995,0,0,176,-130,-102,-48,-142,-101,-106,58,-144,-1
1996,6,6,57,-176,-173,-115,-81,62,205,-188,-10,-38
1997,3,3,-188,-1,-86,239,-114,-70,-280,36,-20,41
1998,9,4,-78,-44,-66,-165,131,-70,-172,19,-96,118
1999,5,5,-83,-83,-176,56,-159,209,-86,-9,-94,27
2000,6,6,11,-114,-118,-141,13,5,226,-209,18,-133
2001,5,5,-4,-152,-199,-123,-179,169,-11,32,5,0
2002,6,6,50,-144,-201,-95,-14,41,232,-185,-58,-109
2003,5,5,-43,-135,-174,-93,-68,184,84,-124,-29,4
2004,8,8,-50,-94,-21,43,-77,-27,-85,4,128,15
2005,4,4,-37,-73,-53,-226,263,-179,-116,-39,-45,-37
2006,6,6,94,-163,-227,-188,-40,36,237,-212,-102,-89
2007,4,4,-137,54,-111,-268,309,-63,-105,-20,-139,-136
2008,3,3,-274,-10,-94,245,-89,31,-250,49,-56,7
2009,9,0,64,-116,-74,12,-76,-114,-60,18,-25,18
2010,1,1,-68,186,-89,-234,115,-62,-81,-69,-55,-90
2011,3,3,-170,6,-40,216,-175,-58,-238,57,19,-8
2012,4,4,-164,142,-141,-305,340,-137,-198,26,-141,-207
2013,1,1,-90,196,-106,-252,125,-68,-103,-59,-70,-73
2014,9,9,-99,-57,-50,-72,93,-96,-233,58,-42,127
2015,1,1,-76,272,-94,-309,109,-104,-115,-65,-87,-138
2016,7,7,-90,43,142,-52,-54,-215,-231,183,-40,-170
2017,1,1,-60,232,-104,-317,104,-105,-125,-30,-163,-118
2018,1,1,-29,148,-23,-175,5,-138,-173,53,-88,-86
2019,9,4,-43,-34,-114,-148,80,-35,-98,5,-82,69
2020,3,3,-221,-38,-105,244,-95,13,-247,32,-52,41
2021,5,5,-137,-145,-228,-1,-93,255,-48,-84,-38,90
2022,4,4,-138,101,-148,-212,234,-64,-103,-16,-100,-123
2023,0,0,116,-53,-69,-81,-154,20,-92,71,-130,-31
2024,7,7,-78,67,-99,-211,31,-72,-203,133,-100,12
2025,3,3,-54,-19,-25,87,-90,-22,-42,3,-7,-127
2026,6,6,18,-119,-254,-163,40,67,285,-246,-129,-179
2027,1,1,-47,204,-150,-262,90,-57,-49,-82,-64,-131
2028,7,1,-57,118,-11,-154,7,-107,-150,40,-2,-94
2029,5,5,-11,-70,-204,-238,-182,154,8,71,-71,-58
2030,5,5,-88,-117,-114,-48,-106,198,24,-117,8,28
2031,3,3,-283,43,-25,325,-181,-99,-362,109,-82,-39
2032,3,3,-238,7,-50,261,-138,-38,-286,101,-100,-21
2033,0,7,43,50,-47,-276,101,-253,-239,189,-184,-156
2034,1,1,-96,206,-103,-238,97,-77,-117,-22,-79,-81
2035,5,3,-93,-115,-89,127,-79,75,-108,37,-147,-57
2036,7,7,-117,18,-50,-157,11,-108,-262,246,-157,29
2037,5,5,-83,-116,-265,-16,-60,163,-89,80,-157,50
2038,8,8,-20,-3,-32,-61,-107,-106,-121,-20,136,10
2039,6,6,21,-130,-207,-102,-107,28,203,-106,1,-100
2040,5,5,-62,-106,-145,-19,-40,155,73,-84,-20,-64
2041,1,1,-103,215,-83,-256,88,-105,-148,12,-118,-80
2042,0,0,151,-108,-91,-220,-111,-136,-115,45,-134,-23
2043,4,4,-76,106,-136,-286,160,-122,-5,-150,-2,-135
2044,2,7,-29,-41,131,-38,-198,-130,-279,182,-12,-74
2045,3,3,-218,-57,-195,294,-178,133,-203,0,-43,0
2046,4,4,-156,96,-158,-260,288,-68,-138,15,-117,-146
2047,6,6,68,-114,-151,-198,-89,36,195,-157,-65,-87
2048,7,7,-162,15,-3,-57,8,-131,-283,227,-150,12
2049,9,4,-77,19,-91,-152,121,-67,-128,-11,-66,62
2050,8,8,19,-15,-89,-99,17,-140,-68,-71,82,-55
2051,1,1,-35,275,-88,-368,114,-158,-95,-44,-128,-223
2052,8,4,-19,-57,-55,-85,102,-104,-16,-108,29,-2
2053,4,4,-145,38,-82,-190,240,-105,-161,0,-78,6
2054,9,9,-1,-153,-60,-34,39,-57,-109,39,-102,72
2055,2,2,-35,31,188,21,-136,-207,-263,124,-98,-103
2056,8,8,41,-227,-122,-3,-158,-57,8,-121,204,15
2057,6,6,-12,-88,-256,-237,47,-22,138,-8,-93,-145
2058,2,2,-40,71,226,-4,-246,-308,-301,161,-43,-157
2059,7,7,-131,72,-2,-44,-16,-139,-253,175,-83,8
2060,0,0,196,-190,-128,-100,-130,-7,93,-96,-58,-103
2061,0,0,160,-26,-87,-197,-117,-45,-31,-1,-180,-110
2062,6,6,39,-148,-238,-144,-30,38,268,-187,-15,-179
2063,7,2,-34,48,55,-50,8,-84,-54,37,-41,-102
2064,5,5,-112,-111,-157,-38,-104,233,9,-94,-6,16
2065,8,8,-23,-72,-34,-25,-26,-85,-49,-69,167,-58
2066,6,6,102,-44,-201,-289,-68,42,182,-162,-115,-185
2067,0,0,186,4,-6,-257,-78,-194,-56,-34,-130,-164
2068,9,9,-89,-163,-122,-111,107,10,-148,0,-111,216
2069,3,3,-152,48,-79,210,-95,2,-184,31,-98,-60
2070,7,1,-16,83,-109,-287,46,-100,-137,51,-167,-19
2071,1,1,-123,185,-71,-224,84,-100,-181,15,-86,-16
2072,3,3,-234,-5,-65,273,-113,-27,-249,30,-3,0
2073,5,5,77,-135,-233,-95,-188,140,95,-44,-38,-99
2074,4,4,-155,-15,-204,-150,207,-56,-80,26,-74,-80
2075,3,3,-272,44,-73,324,-152,-75,-283,88,-32,-67
2076,3,3,-228,15,-27,244,-109,-90,-296,88,-45,-5
2077,5,5,-98,-43,-152,5,-136,213,-94,-3,-164,42
2078,5,5,-31,-168,-279,-104,-96,264,49,-90,-55,8
2079,6,6,50,-32,-219,-225,31,29,223,-252,-97,-183
2080,3,3,-252,-8,-168,270,-153,15,-333,81,-13,32
2081,0,0,215,-7,-24,-292,-104,-180,-33,-64,-165,-161
2082,2,2,-6,96,149,-96,-122,-175,-129,59,-30,-158
2083,3,3,-268,52,-54,276,-134,-75,-346,133,-155,-34
2084,4,4,-171,-102,-112,-150,217,-40,-133,42,-140,111
2085,2,2,-56,40,221,20,-303,-271,-242,112,35,-133
2086,3,3,-251,-39,-46,256,-132,-84,-361,73,5,74
