index,label,pred,raw_logit0,raw_logit1,raw_logit2,raw_logit3,raw_logit4,raw_logit5,raw_logit6,raw_logit7,raw_logit8,raw_logit9
1001,0,0,167,-52,-69,-167,-133,-25,-57,15,-216,-82
1002,2,7,-155,48,184,139,-304,-307,-397,192,19,-114
1003,5,5,-162,-92,-291,171,-204,294,-133,-85,-79,17
1004,1,1,-148,227,-99,-193,85,-74,-189,-25,-48,-51
1005,9,9,-208,-69,-79,49,29,-104,-361,67,1,194
1006,7,7,-148,2,-53,-68,-33,-97,-304,223,-113,64
1007,8,8,-59,-88,-58,-37,-31,-40,-156,-44,127,93
1008,1,1,-89,248,-133,-238,101,-58,-101,-97,-59,-120
1009,0,0,205,-120,-84,-101,-175,-14,11,-22,-134,-51
1010,4,4,-219,22,-174,-217,269,-135,-245,203,-152,-100
1011,1,1,-62,288,-104,-284,69,-58,-84,-103,-89,-193
1012,7,7,-269,80,47,89,-36,-126,-334,204,-115,-58
1013,9,9,-165,-37,-82,-68,95,-52,-292,-3,-94,208
1014,6,5,22,-86,-35,-67,-54,66,8,-31,-30,-15
1015,4,4,-195,101,-116,-175,243,-111,-223,27,-112,-37
1016,2,2,-9,108,255,-68,-76,-197,-202,47,-169,-215
1017,6,6,9,-163,-103,-148,-30,60,184,-51,-124,-115
1018,8,8,-109,-146,26,91,-187,-39,-118,-29,224,-16
1019,1,1,-132,313,-163,-321,77,-138,-133,-12,-97,-201
1020,3,3,-310,37,-19,299,-223,-66,-340,113,-52,-29
1021,7,7,-90,-95,-54,-28,-86,-99,-262,242,-6,18
1022,5,5,-129,-198,-244,-36,-136,277,-82,-46,-56,101
1023,4,4,-42,-15,-152,-280,220,-39,-84,91,-263,-150
1024,4,4,-161,151,-211,-289,263,-122,-166,-6,-75,-142
1025,1,1,-84,289,-135,-314,99,-116,-104,-39,-130,-198
1026,8,8,-33,-138,-129,-28,-134,83,31,-61,106,11
1027,1,1,-71,257,-105,-308,74,-127,-152,-16,-135,-116
1028,3,3,-208,31,-67,292,-144,-20,-292,109,-185,-65
1029,8,8,-77,-97,-124,41,-105,-64,-176,-46,201,83
1030,1,1,-68,240,-109,-286,79,-102,-118,-23,-124,-128
1031,2,2,-60,100,365,-89,-56,-228,-187,60,-135,-360
1032,5,5,-43,-162,-95,-154,-177,180,55,-99,61,26
1033,8,1,-91,215,-71,-371,166,-205,-248,-57,-56,-102
1034,0,0,125,-54,-57,-199,-67,-154,-193,54,-155,18
1035,6,6,42,-200,-141,-140,0,25,215,-100,-155,-102
1036,2,2,-102,57,246,145,-412,-316,-368,116,-1,-146
1037,1,1,-55,237,-71,-239,33,-97,-115,-24,-79,-142
1038,1,1,-55,204,-75,-209,54,-67,-100,-30,-63,-95
1039,7,1,-104,90,6,3,-43,-4,-66,-3,-18,-85
1040,1,1,-40,196,-79,-218,47,-41,-65,-55,-75,-126
1041,5,5,-122,-127,-218,-34,-189,317,10,-131,-49,-2
1042,3,3,-259,21,-114,324,-211,48,-318,77,-159,-37
1043,4,4,-201,88,-168,-228,242,-54,-151,84,-153,-133
1044,6,6,15,-7,-171,-258,57,-4,129,-205,-29,-106
1045,9,9,-239,114,-119,-163,129,-73,-354,-4,-70,156
1046,5,5,-160,-51,-222,32,-126,268,-79,-87,-84,62
1047,0,0,177,-100,-4,-125,-34,-50,-47,-57,-196,-29
1048,9,9,-57,-158,-31,-18,15,-10,-143,-11,-62,161
1049,2,2,23,-25,309,-24,-85,-188,-143,36,-207,-288
1050,2,2,23,-51,155,-22,-5,-162,-153,71,-158,-107
1051,4,4,-139,-74,-76,-116,182,-137,-188,127,-101,27
1052,8,8,-40,-249,-183,103,-89,54,-108,-57,171,112
1053,2,2,-12,55,335,-26,-109,-202,-243,65,-216,-274
1054,1,1,-47,216,-113,-262,58,-62,-76,-51,-86,-139
1055,7,7,-107,-5,-114,-161,12,-118,-252,244,-132,32
1056,2,2,-60,10,251,104,-295,-282,-306,138,-31,-146
1057,4,4,-98,35,-130,-268,301,-130,-126,-71,-118,-64
1058,9,9,-74,-117,-32,-3,6,-102,-241,78,5,131
1059,4,4,-120,-46,-109,-279,303,-120,-183,21,-166,13
1060,4,4,-139,-68,-89,-136,279,-134,-144,87,-212,-135
1061,0,0,155,-101,-196,-119,-198,99,26,1,-100,-117
1062,3,3,-269,9,-27,159,-110,-97,-399,152,-27,41
1063,9,9,-38,-120,-98,-66,55,-73,-198,55,-105,108
1064,2,2,-117,78,320,111,-302,-251,-282,87,-89,-225
1065,2,2,-89,42,331,129,-384,-341,-297,66,32,-206
1066,3,3,-237,8,-47,288,-244,-139,-393,84,-29,33
1067,3,3,-265,-56,-167,356,-189,25,-270,-8,43,31
1068,8,4,-75,81,-195,-148,99,-12,-82,-26,-13,-80
1069,3,3,-247,-48,-162,345,-141,8,-343,49,-106,49
1070,5,5,-107,-65,-227,63,-203,268,-94,5,-146,4
1071,7,7,-111,-36,-78,-79,-1,-74,-260,212,-131,71
1072,3,3,-222,-86,-215,222,-104,93,-282,27,-39,99
1073,5,5,-225,-100,-291,189,-169,296,-187,-3,-78,23
1074,8,8,-147,-86,80,136,-225,-119,-220,63,159,-35
1075,1,1,-65,180,-98,-200,61,-67,-87,-22,-70,-79
1076,2,2,-109,47,246,166,-354,-264,-396,148,-64,-145
1077,4,4,-167,77,-89,-243,261,-72,-188,31,-136,-60
1078,4,4,-15,-5,-8,-214,227,-108,-89,-20,-177,-103
1079,6,6,51,-125,-237,-141,40,19,216,-170,-126,-129
1080,4,4,-135,30,-70,-129,183,-37,-114,19,-103,-64
1081,9,9,-156,-13,-68,-15,-30,7,-220,64,-16,105
1082,5,5,-120,-45,-251,22,-156,246,-41,-138,-39,8
1083,1,1,-114,186,-72,-149,64,-77,-139,-22,-39,-46
1084,0,0,234,-99,-105,-130,-164,1,-34,-24,-186,-79
1085,6,6,20,-85,-154,-97,-18,63,196,-158,-70,-140
1086,9,9,-133,-174,-17,-6,26,-19,-223,20,1,173
1087,5,5,-180,-65,-229,18,-219,310,-136,-78,22,17
1088,9,9,-108,-115,-123,-6,53,-60,-225,77,-16,163
1089,5,5,-110,-91,-260,35,-132,265,-45,2,-182,0
1090,9,9,-15,-74,-64,-90,14,-59,-155,65,-59,91
1091,7,7,-179,29,163,19,-86,-197,-281,281,-104,-166
1092,3,3,-267,32,2,231,-61,-71,-242,153,-169,-132
1093,8,8,-33,-140,79,89,-245,-193,-141,-37,218,-39
1094,0,0,175,-77,-84,-209,-182,-10,-69,44,-175,-96
1095,3,3,-324,69,-57,289,-166,-9,-386,144,-223,-44
1096,7,7,-109,-82,-206,-209,-42,-35,-334,382,-214,35
1097,1,1,-30,200,-121,-230,63,-46,-44,-69,-88,-144
1098,3,3,-211,-28,-129,235,-105,46,-243,40,-110,19
1099,6,6,22,-51,-87,-158,46,15,190,-167,-105,-237
1100,7,7,-141,-8,-91,-48,-44,-115,-314,278,-88,19
1101,8,3,-74,-149,-51,138,-178,28,-15,-80,125,-42
1102,5,5,-89,-242,-259,-59,-207,353,24,-74,-95,27
1103,9,9,-145,-115,-61,7,-29,31,-222,34,-16,149
1104,7,7,-171,10,-8,48,-156,-140,-432,249,-119,30
1105,9,9,-114,-184,-81,-16,95,-88,-256,63,-32,209
1106,6,6,23,-169,-210,-183,-33,72,323,-198,-99,-238
1107,9,9,-17,-236,-191,110,-45,6,-179,-55,-45,170
1108,6,6,-10,-119,-201,-123,-49,143,196,-151,-101,-112
1109,3,3,-257,83,-16,336,-162,-103,-336,148,-145,-125
1110,7,7,-133,-22,31,-5,-131,-132,-377,284,-176,10
1111,4,4,-163,38,-119,-207,308,-142,-215,30,-111,-56
1112,4,4,86,-83,-68,-209,128,-94,93,-112,-284,-219
1113,5,5,-92,-177,-217,-74,-184,318,20,-81,-71,1
1114,3,3,-138,-37,111,217,-295,-144,-278,32,83,-85
1115,5,5,-123,-109,-191,0,-168,276,-80,-66,-71,56
1116,4,4,-111,-7,-25,-170,228,-59,-118,8,-87,-66
1117,7,7,-121,26,59,23,-196,-244,-448,259,-54,-6
1118,8,8,-168,-58,122,118,-213,-142,-243,75,162,-48
1119,7,7,-67,47,160,-126,-108,-233,-312,220,-20,-178
1120,8,8,-40,4,-129,-91,-77,-37,-70,-74,149,-21
1121,0,0,214,-106,-58,-206,-60,-48,48,-144,-210,-114
1122,7,7,-103,-4,27,-24,-110,-55,-254,182,-134,-2
1123,6,6,47,-180,-233,-136,-57,92,277,-181,-73,-171
1124,8,5,-16,-38,-22,-95,-113,46,-81,10,36,6
1125,8,8,-184,-44,-93,23,27,-72,-248,62,134,100
1126,7,7,-51,-58,-5,-71,-52,-193,-333,272,-110,43
1127,3,3,-251,-91,-102,329,-220,-89,-421,63,75,96
1128,3,3,-117,-36,57,174,-197,-58,-317,166,-147,-58
1129,1,1,-90,318,-115,-273,41,-137,-143,-19,-139,-218
1130,9,9,-111,-192,-67,-48,90,-47,-253,22,-80,247
1131,5,5,-128,-162,-233,-80,-121,312,68,-47,-44,-60
1132,2,2,31,36,403,-87,-199,-295,-207,47,-134,-277
1133,7,7,-98,49,69,-24,-112,-212,-382,236,-108,-7
1134,3,3,-376,9,-138,460,-210,-40,-432,109,-120,-27
1135,5,5,-96,-88,-312,-107,-134,288,-30,-74,-36,27
1136,1,1,-47,260,-188,-280,37,-84,-96,-64,-91,-157
1137,1,1,-87,169,-94,-182,79,-39,-85,-40,-65,-70
1138,2,2,-21,94,141,-35,-39,-115,-134,42,-153,-161
1139,1,1,-65,280,-129,-297,81,-111,-123,-62,-138,-164
1140,4,4,-153,32,-73,-225,259,-75,-142,38,-143,-86
1141,7,7,-198,55,72,9,-164,-229,-514,344,-165,-20
1142,4,4,-67,87,-126,-371,298,-138,-113,-71,-166,-83
1143,7,7,-194,52,133,43,-113,-284,-406,355,-118,-146
1144,5,5,-165,-84,-287,76,-174,312,-124,15,-173,34
1145,4,4,-169,-14,-61,-38,205,-112,-201,133,-196,-123
1146,5,5,-132,-28,-167,2,-131,235,-100,-14,-126,32
1147,4,4,-161,-10,-150,-175,193,-75,-150,155,-145,-53
1148,0,0,235,-182,-58,-109,-118,-89,-60,-74,-151,-24
1149,8,8,-88,-114,-7,66,-166,-113,-209,23,227,35
1150,3,3,-253,-2,-119,276,-119,25,-319,85,-166,10
1151,6,6,-20,2,-115,-146,19,51,169,-189,-66,-212
1152,9,9,-153,-143,-136,-10,35,8,-277,111,-98,186
1153,6,6,88,-167,-130,-230,-148,92,229,-239,21,-139
1154,0,7,100,-2,-102,-167,-141,-66,-214,233,-234,-86
1155,2,2,12,42,247,-86,-111,-183,-156,66,-95,-166
1156,7,7,-83,-19,-87,26,-83,-10,-178,162,-17,-32
1157,4,4,-64,-68,-17,-186,210,-94,-79,11,-110,-82
1158,4,4,-87,-109,-104,-245,293,-76,-57,39,-192,-122
1159,4,4,-9,12,-60,-275,197,-137,-63,-49,-113,-128
1160,4,4,-69,-41,-48,-193,222,-35,-44,-79,-135,-21
1161,6,6,7,-147,-280,-79,-21,127,239,-213,-114,-122
1162,6,6,14,-258,-193,-165,-50,55,350,-169,-61,-209
1163,4,4,-148,123,-192,-280,284,-116,-145,103,-129,-293
1164,7,7,-120,-7,-132,-189,-41,-110,-321,416,-192,-81
1165,9,9,-131,-73,-50,-54,51,-50,-269,60,-20,157
1166,3,3,-42,63,-58,98,-156,16,-167,-22,-81,-59
1167,4,4,-178,104,-151,-262,320,-147,-219,85,-154,-173
1168,5,5,-119,-81,-227,-13,-115,251,-74,-32,-35,20
1169,5,5,-10,-115,-336,-82,-171,240,-28,-43,6,-11
1170,8,8,-99,-149,-136,-24,-90,33,-27,25,250,-83
1171,7,7,-211,45,-55,-41,-32,-138,-344,278,-119,22
1172,3,3,-411,73,-132,415,-149,0,-337,126,-133,-107
1173,7,7,-52,3,-113,-140,-41,-145,-262,188,-25,28
1174,2,2,-29,62,429,31,-316,-423,-268,63,-62,-309
1175,7,7,-140,37,-72,-89,-16,-117,-328,251,-96,31
1176,0,0,182,29,-109,-239,-114,-84,-119,16,-191,-147
1177,2,2,-75,69,262,101,-359,-300,-364,145,-71,-159
1178,4,4,72,-101,-73,-154,128,-179,-58,-38,-117,-67
1179,1,1,-89,200,-83,-209,84,-55,-101,-65,-55,-68
1180,1,1,-143,251,-152,-212,94,-67,-158,-72,-60,-81
1181,6,6,-70,107,-175,-189,63,-6,131,-157,-87,-299
1182,6,5,-40,-147,-193,-78,-212,230,105,-151,6,-55
1183,9,9,-92,-227,-103,22,9,-99,-263,39,56,225
1184,2,2,-26,109,246,-121,-106,-181,-128,16,-66,-248
1185,8,8,-35,-150,-13,19,-126,-41,-50,-71,176,25
1186,7,7,-169,4,-139,-107,-33,-62,-237,345,-177,-61
1187,2,2,-89,64,255,89,-251,-211,-223,17,-13,-170
1188,0,0,220,-74,-95,-208,-192,-83,-41,-23,-136,-112
1189,1,1,-35,216,-81,-232,45,-68,-79,-41,-76,-128
1190,5,5,-100,3,-170,36,-248,249,-84,-66,-114,-38
1191,0,0,141,-125,24,-125,-21,-56,1,-24,-168,-77
1192,9,7,-144,8,-72,-122,16,-9,-185,150,-104,38
1193,1,1,-86,240,-115,-273,77,-78,-115,-35,-142,-119
1194,7,7,-130,-46,20,45,-25,-208,-365,224,-61,51
1195,0,0,208,-43,-113,-203,-159,-90,-104,-2,-146,-96
1196,6,6,-7,-112,-248,-191,43,65,311,-302,-45,-253
1197,0,0,182,-63,-84,-196,-109,-72,-19,-31,-206,-118
1198,8,5,-199,3,-37,-19,-46,66,-74,66,53,-96
1199,6,6,63,-169,-257,-121,-37,118,232,-159,-137,-124
1200,8,1,-3,40,-130,-93,-41,-6,-49,-61,31,-59
1201,1,1,-94,218,-111,-269,71,-97,-160,-17,-104,-62
1202,8,8,-31,-157,55,-82,-208,90,18,-59,123,-61
1203,0,0,250,-213,-62,-104,-137,-69,-35,-78,-132,-28
1204,3,3,-249,26,90,278,-319,-108,-403,109,-5,-72
1205,3,3,-379,-2,-124,436,-217,-14,-428,96,-128,-2
1206,7,7,-84,2,131,7,-182,-330,-428,218,-23,-22
1207,2,2,-32,49,272,-26,-124,-160,-176,45,-122,-192
1208,3,3,-118,-63,-84,199,-127,-23,-174,1,25,26
1209,6,6,-72,-36,-139,-53,-69,84,177,-150,-25,-260
1210,2,2,-45,115,346,-14,-161,-248,-284,112,-226,-296
1211,1,1,-113,364,-116,-372,98,-222,-184,11,-164,-256
1212,6,6,51,-111,-173,-155,-33,52,192,-174,-43,-125
1213,1,1,-114,255,-125,-267,100,-117,-161,-31,-130,-89
1214,1,1,-45,253,-176,-303,69,-100,-92,-76,-118,-155
1215,3,3,-264,43,-7,306,-195,-73,-301,101,-59,-77
1216,7,7,-30,-14,-31,-63,-51,-61,-179,144,-74,22
1217,9,9,-169,69,-113,-84,2,-70,-312,75,-92,129
1218,0,0,225,-141,-88,-79,-176,-38,25,-69,-111,-47
1219,8,8,38,-131,33,2,-221,-53,-16,-59,113,-68
1220,0,0,179,-108,-79,-74,-170,-41,-84,67,-139,-28
1221,5,5,-150,-143,-197,28,-167,298,-44,-110,-33,43
1222,4,4,-141,43,-102,-207,294,-101,-157,41,-131,-142
1223,0,0,190,-110,-72,-130,-131,-19,-61,-23,-217,33
1224,2,2,17,29,157,-142,35,-81,-15,-61,-86,-233
1225,8,8,-140,-114,-90,75,-162,12,-128,-64,248,11
1226,7,2,-127,81,154,69,-136,-105,-158,121,-149,-213
1227,2,2,-77,121,253,27,-192,-189,-258,76,-132,-192
1228,9,9,-175,-205,-149,159,-86,23,-340,12,-22,213
1229,8,3,-140,-41,31,134,-223,-95,-216,46,123,-12
1230,4,4,-225,1,-28,-109,251,-51,-202,29,-127,-67
1231,0,0,199,-91,-38,-130,-145,-45,-123,23,-205,-32
1232,9,4,-23,31,-100,-217,97,-60,-68,-72,-90,23
1233,5,5,-163,-37,-209,-2,-85,268,9,-99,-179,-29
1234,8,8,21,-96,36,-172,-71,-11,31,-91,116,-125
1235,5,5,-106,-48,-177,-15,-165,224,-29,-90,-90,32
1236,1,1,-159,177,-92,-147,70,-82,-178,7,-76,-11
1237,2,2,-21,84,309,-68,-236,-287,-173,26,-8,-224
1238,1,1,-105,237,-117,-238,79,-96,-134,-34,-109,-87
1239,3,3,-215,-19,-283,278,-170,173,-187,-21,-77,-7
1240,1,1,-63,254,-213,-317,60,-47,-62,-88,-124,-186
1241,7,7,-76,84,-9,-152,-18,-134,-252,168,-65,-85
1242,4,4,-64,2,-78,-142,118,-33,-59,-29,-88,31
1243,5,5,-185,-103,-164,-60,-77,278,59,-173,-33,-55
1244,7,7,-163,74,55,-40,-121,-170,-392,264,-128,-19
1245,2,2,-4,-5,371,-34,-173,-229,-185,47,-111,-260
1246,0,0,153,-101,-139,-41,-195,34,-22,-7,-58,-84
1247,9,7,6,-5,-35,10,-102,29,-211,53,-193,-5
1248,8,5,-40,-40,-52,56,-152,67,-38,-32,32,-57
1249,8,8,-85,-111,-71,35,-77,-42,-136,-37,218,34
1250,6,6,-1,2,-194,-193,48,46,177,-170,-134,-196
1251,2,2,-22,124,166,-3,-46,-167,-180,24,-188,-224
1252,5,5,-165,24,-180,65,-110,185,-105,41,-133,-21
1253,4,4,-30,-160,-157,-254,200,-62,-2,27,-177,-61
1254,1,1,-83,209,-105,-213,69,-78,-116,-35,-66,-75
1255,9,9,-173,-50,-118,-37,65,-42,-269,26,-3,196
1256,2,2,-64,55,136,5,-232,-130,-374,132,-152,-23
1257,1,1,-87,260,-113,-287,79,-98,-84,-31,-110,-191
1258,5,5,-103,-68,-178,-61,-183,241,-59,-125,11,57
1259,8,8,-67,-106,23,-53,-161,86,-104,-7,116,-3
1260,7,7,-106,85,1,-71,-66,-110,-231,121,-41,4
1261,0,0,259,-180,-65,-165,-207,-42,-19,-29,-140,-77
1262,2,2,-44,56,252,-19,-144,-146,-154,55,-109,-194
1263,4,4,-70,-49,-144,-165,148,4,-13,31,-213,-57
1264,4,4,-185,24,-148,-206,241,-28,-103,-57,-94,20
1265,3,3,-280,51,46,266,-198,-69,-321,122,-62,-87
1266,6,6,-26,-81,-272,-174,53,66,171,-53,-169,-146
1267,8,8,-47,-178,62,45,-126,-105,-177,1,203,63
1268,8,8,-49,-159,-3,55,-209,-66,-127,-58,243,41
1269,2,2,22,-57,147,-24,-34,-115,-65,-6,-71,-126
1270,4,4,-151,1,-77,-164,210,-117,-231,117,-138,24
1271,0,0,221,-134,-92,-112,-135,-34,-9,-30,-203,-1
1272,5,5,-87,-165,-153,-21,-114,218,1,-10,-10,0
1273,0,0,204,-172,-140,-142,-178,47,19,-61,-136,-75
1274,4,4,-8,48,-97,-192,107,-24,27,-74,-89,-98
1275,4,4,-131,27,-4,-141,208,-82,-148,40,-139,-91
1276,7,7,-194,10,70,32,-30,-172,-301,315,-183,-89
1277,9,9,-71,-159,-76,-34,-8,27,-147,27,-44,144
1278,3,3,-343,51,-145,423,-242,-10,-347,80,-95,-55
1279,4,4,-46,-78,-122,-89,101,-158,-93,48,-5,-16
1280,1,1,-66,235,-94,-249,66,-97,-105,-20,-112,-140
1281,5,5,5,-113,-237,-166,-216,200,-54,142,-146,-76
1282,9,9,-119,-142,-33,-13,25,-120,-289,55,40,200
1283,7,7,-186,32,91,26,-87,-129,-257,253,-92,-121
1284,3,3,-322,7,-162,386,-208,21,-314,49,-54,-4
1285,5,5,-121,-90,-287,-37,-95,275,-21,-39,-107,1
1286,8,8,-98,-79,-104,-48,-77,-3,-33,-129,203,22
1287,8,8,-20,-103,-27,7,-87,-61,-83,-32,155,-25
1288,0,0,162,-9,-59,-277,-5,-151,-67,-40,-210,-143
1289,5,5,-91,-121,-199,-34,-109,238,-4,-47,-3,9
1290,3,3,-194,35,-177,136,-85,132,-148,-20,-125,2
1291,3,3,-247,55,-86,281,-110,-20,-194,110,-125,-179
1292,6,6,16,-172,-193,-114,-155,130,207,-131,-17,-113
1293,6,6,-51,-112,-54,-128,-21,72,219,-127,-21,-284
1294,0,0,237,-165,-43,-127,-193,-73,-85,2,-131,-43
1295,1,1,-76,278,-112,-286,88,-127,-121,-19,-131,-181
1296,6,6,-58,-19,-80,-224,26,46,190,-214,17,-216
1297,0,0,243,-134,-63,-123,-240,-25,-92,27,-149,-62
1298,3,3,-200,40,18,224,-174,-31,-242,107,-64,-112
1299,5,7,-56,47,-67,-102,-189,31,-326,244,-314,-20
1300,4,4,-53,-63,-65,-170,202,-59,-68,58,-182,-105
1301,4,4,-163,17,-115,-208,228,-10,-106,-85,-117,28
1302,1,1,-190,230,-111,-184,85,-94,-241,-9,-70,-13
1303,2,2,15,-3,325,-51,-187,-242,-291,124,-118,-195
1304,9,9,-149,-174,-76,4,50,-45,-283,1,17,248
1305,1,1,-58,330,-116,-413,113,-170,-102,-61,-147,-270
1306,4,4,-132,49,-100,-268,247,-32,-86,-1,-141,-121
1307,6,6,54,-119,-200,-133,-24,84,203,-143,-142,-104
1308,9,9,-81,-157,-48,-41,45,-57,-267,81,-141,208
1309,9,9,-107,-158,-68,-26,48,-54,-240,42,-29,204
1310,3,3,-172,3,-91,173,-169,14,-315,89,-113,46
1311,9,9,-119,-119,-90,-12,63,-42,-217,51,-16,164
1312,8,8,37,-224,-50,34,-119,-117,-13,-89,185,2
1313,4,4,-178,64,-122,-207,276,-90,-161,81,-141,-151
1314,4,4,-48,7,-136,-303,290,4,-23,-50,-223,-217
1315,3,3,-262,35,-143,274,-114,81,-139,20,-106,-133
1316,1,1,-60,274,-102,-303,84,-124,-123,-38,-124,-163
1317,3,3,-232,-46,-102,312,-203,-9,-243,-4,34,20
1318,1,1,-95,323,-116,-311,59,-201,-214,28,-136,-171
1319,8,3,73,-135,-68,102,-260,35,-157,55,-58,-71
1320,8,8,-48,-20,-54,-19,-62,-85,-104,-62,147,7
1321,7,7,-179,56,36,-14,-71,-212,-405,288,-156,-1
1322,9,9,-109,-157,-51,-15,41,-55,-247,76,0,155
1323,4,4,-140,89,-127,-298,288,-56,-118,19,-193,-187
1324,8,8,-102,-34,-74,-122,0,-146,-227,29,128,69
1325,8,8,-15,-191,-7,70,-60,-96,-24,-124,155,1
1326,7,7,-121,80,66,-41,-99,-226,-345,182,-51,-35
1327,9,9,-163,-108,-70,53,43,-34,-226,26,-27,177
1328,7,7,-49,-73,-59,-23,-50,-82,-252,202,-50,27
1329,1,1,-40,239,-84,-261,51,-70,-86,-57,-84,-155
1330,4,4,-251,186,-188,-279,310,-141,-265,78,-196,-161
1331,5,5,-118,-56,-121,52,-163,191,-103,-62,-34,19
1332,6,6,39,-238,-240,-121,-59,32,326,-177,-7,-189
1333,0,0,281,-173,-112,-129,-192,-40,-53,-16,-198,-40
1334,5,5,-124,-87,-197,-2,-138,266,-99,-6,-127,40
1335,2,2,-93,153,330,-1,-212,-263,-227,67,-123,-289
1336,2,2,-61,139,324,-30,-180,-328,-302,149,-154,-247
1337,2,2,71,83,150,-161,-22,-144,-28,-100,-189,-308
1338,1,1,-154,203,-90,-172,69,-127,-223,20,-54,0
1339,5,5,-162,-11,-240,59,-150,248,-126,37,-192,21
1340,5,5,-90,-114,-176,-136,-184,293,33,-133,-20,19
1341,2,2,-51,69,318,8,-167,-235,-283,90,-163,-194
1342,4,4,-142,10,-116,-238,262,-59,-124,43,-164,-66
1343,9,9,-155,-69,-66,-74,116,-84,-285,75,-8,169
1344,6,6,30,-34,-236,-217,2,84,187,-200,-114,-145
1345,2,2,-96,88,302,-68,-108,-116,-133,56,-92,-310
1346,7,7,-177,15,-107,-59,-11,-74,-268,232,-81,45
1347,7,7,-124,27,-78,-178,75,-139,-312,237,-169,30
1348,2,2,109,-91,145,-61,-4,-106,-69,-133,-217,-120
1349,2,2,-109,67,187,36,-200,-196,-261,162,-50,-144
1350,1,1,-103,235,-119,-249,98,-89,-130,-39,-103,-96
1351,1,1,-68,301,-175,-289,74,-111,-91,-80,-128,-215
1352,2,2,102,-102,359,-59,-204,-258,-280,72,-138,-178
1353,8,8,-139,-78,-32,129,-190,-66,-216,-31,196,60
1354,3,3,-186,8,-51,317,-201,-64,-264,52,-46,-40
1355,7,7,-57,20,-113,-148,29,-31,-112,79,-87,5
1356,2,2,5,34,211,-61,-102,-197,-146,60,-50,-132
1357,4,4,-11,1,-63,-149,97,-26,-93,35,-112,-8
1358,1,1,-79,236,-84,-206,46,-119,-125,-2,-88,-123
1359,7,7,-126,2,53,16,-170,-166,-423,258,-130,0
1360,1,1,-135,183,-83,-162,66,-87,-174,1,-70,-15
1361,7,7,-133,42,-40,12,-143,-126,-361,232,-94,0
1362,6,6,-26,-150,-249,-116,-41,93,249,-68,-101,-236
1363,7,7,-60,19,20,-85,6,-58,-127,175,-131,-107
1364,8,7,-23,-63,51,42,-26,-102,-121,66,-11,-27
1365,2,2,-114,176,201,66,-214,-104,-297,76,-218,-217
1366,7,7,-188,39,-67,-54,-24,-86,-263,275,-161,-36
1367,3,3,-346,20,-93,431,-197,-60,-436,108,-111,-21
1368,1,1,-40,177,-62,-194,64,-70,-79,-30,-62,-96
1369,7,7,-187,-18,10,36,-159,-113,-413,306,-211,0
1370,5,5,-130,-104,-218,-53,-158,316,-28,-96,-62,33
1371,8,8,-110,-105,121,92,-307,-113,-180,-9,219,-50
1372,2,2,-72,34,262,118,-264,-289,-254,97,-60,-173
1373,6,6,0,-160,-227,-103,-23,99,299,-216,-113,-182
1374,2,2,40,23,264,-88,-31,-192,-144,12,-118,-205
1375,2,2,5,45,269,36,-281,-312,-241,39,-18,-152
1376,5,5,-169,-142,-324,12,-226,401,-100,-96,-67,54
1377,6,6,-29,-164,-224,-86,-54,133,227,-178,-31,-131
1378,5,5,-63,-64,-86,-121,-102,161,134,-151,13,-147
1379,0,0,177,-137,-75,-120,-138,-60,-135,44,-163,-21
1380,9,9,19,-125,-69,-76,33,-33,-60,-56,-44,115
1381,2,2,-152,3,359,250,-438,-369,-424,143,4,-216
1382,4,4,-88,-73,-159,-204,237,-43,-31,68,-211,-145
1383,3,3,-205,74,-102,273,-165,26,-187,21,-107,-110
1384,3,3,-204,21,-30,234,-179,-67,-293,68,-12,4
1385,9,9,-105,-70,-14,17,3,-116,-288,55,27,135
1386,7,7,-57,-65,-64,-62,-27,-196,-344,293,-56,25
1387,6,6,2,-125,-151,-106,8,42,254,-184,-112,-211
1388,6,6,43,-201,-203,-115,-166,91,245,-149,-67,-91
1389,8,8,-86,-201,-135,79,-135,18,-81,-108,290,24
1390,0,0,182,-188,-83,-127,-87,-147,-160,64,-190,50
1391,4,4,-147,-14,-93,-174,246,-65,-177,69,-150,-22
1392,1,1,-92,167,-72,-185,88,-77,-109,-14,-83,-61
1393,5,3,-79,28,-74,92,-125,68,-98,70,-202,-103
1394,8,8,-28,-184,-14,42,-173,-44,-50,-26,172,22
1395,2,2,-18,-24,224,54,-166,-209,-208,90,-64,-146
1396,9,9,-28,-74,-105,-104,21,-74,-173,52,-92,104
1397,1,1,-144,222,-127,-215,114,-92,-170,-41,-74,-50
1398,8,8,-32,-96,49,21,-210,-57,-113,-8,174,-16
1399,0,0,178,-77,-100,-70,-159,-21,-38,-13,-125,-46
1400,6,6,-7,-165,-293,-182,-5,130,305,-282,-90,-150
1401,7,7,-84,-10,-74,-110,-56,-75,-279,237,-120,31
1402,2,2,-80,88,253,19,-222,-230,-341,213,-190,-198
1403,1,1,-78,281,-144,-263,7,-124,-38,-59,-63,-247
1404,0,0,122,61,-123,-286,-18,-139,-113,-24,-172,-125
1405,5,5,-80,-94,-199,-59,-147,257,38,-121,-20,-46
1406,5,5,-98,-30,-176,-28,-201,256,-104,-55,-9,-10
1407,2,2,-35,-2,403,0,-228,-265,-249,85,-123,-264
1408,0,0,234,-193,47,-172,14,-173,-60,-70,-213,-48
